datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
11/1/2023 4:00:00 AM,11/1/2023 12:00:00 AM,RFC,MIDATL,BC,BC,2719.981,True
11/1/2023 5:00:00 AM,11/1/2023 1:00:00 AM,RFC,MIDATL,BC,BC,2659.206,True
11/1/2023 6:00:00 AM,11/1/2023 2:00:00 AM,RFC,MIDATL,BC,BC,2641.365,True
11/1/2023 7:00:00 AM,11/1/2023 3:00:00 AM,RFC,MIDATL,BC,BC,2670.221,True
11/1/2023 8:00:00 AM,11/1/2023 4:00:00 AM,RFC,MIDATL,BC,BC,2793.011,True
11/1/2023 9:00:00 AM,11/1/2023 5:00:00 AM,RFC,MIDATL,BC,BC,3018.922,True
11/1/2023 10:00:00 AM,11/1/2023 6:00:00 AM,RFC,MIDATL,BC,BC,3372.769,True
11/1/2023 11:00:00 AM,11/1/2023 7:00:00 AM,RFC,MIDATL,BC,BC,3566.586,True
11/1/2023 12:00:00 PM,11/1/2023 8:00:00 AM,RFC,MIDATL,BC,BC,3550.136,True
11/1/2023 1:00:00 PM,11/1/2023 9:00:00 AM,RFC,MIDATL,BC,BC,3413.461,True
11/1/2023 2:00:00 PM,11/1/2023 10:00:00 AM,RFC,MIDATL,BC,BC,3244.103,True
11/1/2023 3:00:00 PM,11/1/2023 11:00:00 AM,RFC,MIDATL,BC,BC,3089.261,True
11/1/2023 4:00:00 PM,11/1/2023 12:00:00 PM,RFC,MIDATL,BC,BC,3011.460,True
11/1/2023 5:00:00 PM,11/1/2023 1:00:00 PM,RFC,MIDATL,BC,BC,2981.895,True
11/1/2023 6:00:00 PM,11/1/2023 2:00:00 PM,RFC,MIDATL,BC,BC,2981.547,True
11/1/2023 7:00:00 PM,11/1/2023 3:00:00 PM,RFC,MIDATL,BC,BC,3038.157,True
11/1/2023 8:00:00 PM,11/1/2023 4:00:00 PM,RFC,MIDATL,BC,BC,3206.752,True
11/1/2023 9:00:00 PM,11/1/2023 5:00:00 PM,RFC,MIDATL,BC,BC,3440.085,True
11/1/2023 10:00:00 PM,11/1/2023 6:00:00 PM,RFC,MIDATL,BC,BC,3676.813,True
11/1/2023 11:00:00 PM,11/1/2023 7:00:00 PM,RFC,MIDATL,BC,BC,3722.901,True
11/2/2023 12:00:00 AM,11/1/2023 8:00:00 PM,RFC,MIDATL,BC,BC,3671.844,True
11/2/2023 1:00:00 AM,11/1/2023 9:00:00 PM,RFC,MIDATL,BC,BC,3560.408,True
11/2/2023 2:00:00 AM,11/1/2023 10:00:00 PM,RFC,MIDATL,BC,BC,3339.654,True
11/2/2023 3:00:00 AM,11/1/2023 11:00:00 PM,RFC,MIDATL,BC,BC,3147.420,True
11/2/2023 4:00:00 AM,11/2/2023 12:00:00 AM,RFC,MIDATL,BC,BC,3034.194,True
11/2/2023 5:00:00 AM,11/2/2023 1:00:00 AM,RFC,MIDATL,BC,BC,2976.383,True
11/2/2023 6:00:00 AM,11/2/2023 2:00:00 AM,RFC,MIDATL,BC,BC,2956.944,True
11/2/2023 7:00:00 AM,11/2/2023 3:00:00 AM,RFC,MIDATL,BC,BC,3004.403,True
11/2/2023 8:00:00 AM,11/2/2023 4:00:00 AM,RFC,MIDATL,BC,BC,3117.935,True
11/2/2023 9:00:00 AM,11/2/2023 5:00:00 AM,RFC,MIDATL,BC,BC,3376.734,True
11/2/2023 10:00:00 AM,11/2/2023 6:00:00 AM,RFC,MIDATL,BC,BC,3772.539,True
11/2/2023 11:00:00 AM,11/2/2023 7:00:00 AM,RFC,MIDATL,BC,BC,4011.503,True
11/2/2023 12:00:00 PM,11/2/2023 8:00:00 AM,RFC,MIDATL,BC,BC,3917.803,True
11/2/2023 1:00:00 PM,11/2/2023 9:00:00 AM,RFC,MIDATL,BC,BC,3610.846,True
11/2/2023 2:00:00 PM,11/2/2023 10:00:00 AM,RFC,MIDATL,BC,BC,3322.335,True
11/2/2023 3:00:00 PM,11/2/2023 11:00:00 AM,RFC,MIDATL,BC,BC,3132.336,True
11/2/2023 4:00:00 PM,11/2/2023 12:00:00 PM,RFC,MIDATL,BC,BC,3016.169,True
11/2/2023 5:00:00 PM,11/2/2023 1:00:00 PM,RFC,MIDATL,BC,BC,2941.651,True
11/2/2023 6:00:00 PM,11/2/2023 2:00:00 PM,RFC,MIDATL,BC,BC,2916.325,True
11/2/2023 7:00:00 PM,11/2/2023 3:00:00 PM,RFC,MIDATL,BC,BC,2976.746,True
11/2/2023 8:00:00 PM,11/2/2023 4:00:00 PM,RFC,MIDATL,BC,BC,3119.089,True
11/2/2023 9:00:00 PM,11/2/2023 5:00:00 PM,RFC,MIDATL,BC,BC,3315.456,True
11/2/2023 10:00:00 PM,11/2/2023 6:00:00 PM,RFC,MIDATL,BC,BC,3558.501,True
11/2/2023 11:00:00 PM,11/2/2023 7:00:00 PM,RFC,MIDATL,BC,BC,3632.493,True
11/3/2023 12:00:00 AM,11/2/2023 8:00:00 PM,RFC,MIDATL,BC,BC,3611.873,True
11/3/2023 1:00:00 AM,11/2/2023 9:00:00 PM,RFC,MIDATL,BC,BC,3519.515,True
11/3/2023 2:00:00 AM,11/2/2023 10:00:00 PM,RFC,MIDATL,BC,BC,3349.606,True
11/3/2023 3:00:00 AM,11/2/2023 11:00:00 PM,RFC,MIDATL,BC,BC,3167.647,True
11/3/2023 4:00:00 AM,11/3/2023 12:00:00 AM,RFC,MIDATL,BC,BC,3056.164,True
11/3/2023 5:00:00 AM,11/3/2023 1:00:00 AM,RFC,MIDATL,BC,BC,2996.499,True
11/3/2023 6:00:00 AM,11/3/2023 2:00:00 AM,RFC,MIDATL,BC,BC,2985.634,True
11/3/2023 7:00:00 AM,11/3/2023 3:00:00 AM,RFC,MIDATL,BC,BC,3013.699,True
11/3/2023 8:00:00 AM,11/3/2023 4:00:00 AM,RFC,MIDATL,BC,BC,3126.142,True
11/3/2023 9:00:00 AM,11/3/2023 5:00:00 AM,RFC,MIDATL,BC,BC,3373.541,True
11/3/2023 10:00:00 AM,11/3/2023 6:00:00 AM,RFC,MIDATL,BC,BC,3729.114,True
11/3/2023 11:00:00 AM,11/3/2023 7:00:00 AM,RFC,MIDATL,BC,BC,3951.477,True
11/3/2023 12:00:00 PM,11/3/2023 8:00:00 AM,RFC,MIDATL,BC,BC,3882.994,True
11/3/2023 1:00:00 PM,11/3/2023 9:00:00 AM,RFC,MIDATL,BC,BC,3574.976,True
11/3/2023 2:00:00 PM,11/3/2023 10:00:00 AM,RFC,MIDATL,BC,BC,3291.896,True
11/3/2023 3:00:00 PM,11/3/2023 11:00:00 AM,RFC,MIDATL,BC,BC,3083.944,True
11/3/2023 4:00:00 PM,11/3/2023 12:00:00 PM,RFC,MIDATL,BC,BC,2948.431,True
11/3/2023 5:00:00 PM,11/3/2023 1:00:00 PM,RFC,MIDATL,BC,BC,2882.422,True
11/3/2023 6:00:00 PM,11/3/2023 2:00:00 PM,RFC,MIDATL,BC,BC,2855.932,True
11/3/2023 7:00:00 PM,11/3/2023 3:00:00 PM,RFC,MIDATL,BC,BC,2878.412,True
11/3/2023 8:00:00 PM,11/3/2023 4:00:00 PM,RFC,MIDATL,BC,BC,3010.006,True
11/3/2023 9:00:00 PM,11/3/2023 5:00:00 PM,RFC,MIDATL,BC,BC,3159.926,True
11/3/2023 10:00:00 PM,11/3/2023 6:00:00 PM,RFC,MIDATL,BC,BC,3309.156,True
11/3/2023 11:00:00 PM,11/3/2023 7:00:00 PM,RFC,MIDATL,BC,BC,3320.215,True
11/4/2023 12:00:00 AM,11/3/2023 8:00:00 PM,RFC,MIDATL,BC,BC,3275.024,True
11/4/2023 1:00:00 AM,11/3/2023 9:00:00 PM,RFC,MIDATL,BC,BC,3195.490,True
11/4/2023 2:00:00 AM,11/3/2023 10:00:00 PM,RFC,MIDATL,BC,BC,3070.189,True
11/4/2023 3:00:00 AM,11/3/2023 11:00:00 PM,RFC,MIDATL,BC,BC,2932.795,True
11/4/2023 4:00:00 AM,11/4/2023 12:00:00 AM,RFC,MIDATL,BC,BC,2818.438,True
11/4/2023 5:00:00 AM,11/4/2023 1:00:00 AM,RFC,MIDATL,BC,BC,2749.342,True
11/4/2023 6:00:00 AM,11/4/2023 2:00:00 AM,RFC,MIDATL,BC,BC,2718.669,True
11/4/2023 7:00:00 AM,11/4/2023 3:00:00 AM,RFC,MIDATL,BC,BC,2728.725,True
11/4/2023 8:00:00 AM,11/4/2023 4:00:00 AM,RFC,MIDATL,BC,BC,2771.538,True
11/4/2023 9:00:00 AM,11/4/2023 5:00:00 AM,RFC,MIDATL,BC,BC,2887.562,True
11/4/2023 10:00:00 AM,11/4/2023 6:00:00 AM,RFC,MIDATL,BC,BC,3054.623,True
11/4/2023 11:00:00 AM,11/4/2023 7:00:00 AM,RFC,MIDATL,BC,BC,3211.652,True
11/4/2023 12:00:00 PM,11/4/2023 8:00:00 AM,RFC,MIDATL,BC,BC,3280.237,True
11/4/2023 1:00:00 PM,11/4/2023 9:00:00 AM,RFC,MIDATL,BC,BC,3199.870,True
11/4/2023 2:00:00 PM,11/4/2023 10:00:00 AM,RFC,MIDATL,BC,BC,3033.974,True
11/4/2023 3:00:00 PM,11/4/2023 11:00:00 AM,RFC,MIDATL,BC,BC,2921.888,True
11/4/2023 4:00:00 PM,11/4/2023 12:00:00 PM,RFC,MIDATL,BC,BC,2771.521,True
11/4/2023 5:00:00 PM,11/4/2023 1:00:00 PM,RFC,MIDATL,BC,BC,2686.563,True
11/4/2023 6:00:00 PM,11/4/2023 2:00:00 PM,RFC,MIDATL,BC,BC,2705.982,True
11/4/2023 7:00:00 PM,11/4/2023 3:00:00 PM,RFC,MIDATL,BC,BC,2752.278,True
11/4/2023 8:00:00 PM,11/4/2023 4:00:00 PM,RFC,MIDATL,BC,BC,2823.507,True
11/4/2023 9:00:00 PM,11/4/2023 5:00:00 PM,RFC,MIDATL,BC,BC,2929.603,True
11/4/2023 10:00:00 PM,11/4/2023 6:00:00 PM,RFC,MIDATL,BC,BC,3078.466,True
11/4/2023 11:00:00 PM,11/4/2023 7:00:00 PM,RFC,MIDATL,BC,BC,3075.259,True
11/5/2023 12:00:00 AM,11/4/2023 8:00:00 PM,RFC,MIDATL,BC,BC,3016.542,True
11/5/2023 1:00:00 AM,11/4/2023 9:00:00 PM,RFC,MIDATL,BC,BC,2944.830,True
11/5/2023 2:00:00 AM,11/4/2023 10:00:00 PM,RFC,MIDATL,BC,BC,2832.078,True
11/5/2023 3:00:00 AM,11/4/2023 11:00:00 PM,RFC,MIDATL,BC,BC,2707.125,True
11/5/2023 4:00:00 AM,11/5/2023 12:00:00 AM,RFC,MIDATL,BC,BC,2640.459,True
11/5/2023 5:00:00 AM,11/5/2023 1:00:00 AM,RFC,MIDATL,BC,BC,2541.945,True
11/5/2023 6:00:00 AM,11/5/2023 1:00:00 AM,RFC,MIDATL,BC,BC,2516.035,True
11/5/2023 7:00:00 AM,11/5/2023 2:00:00 AM,RFC,MIDATL,BC,BC,2504.506,True
11/5/2023 8:00:00 AM,11/5/2023 3:00:00 AM,RFC,MIDATL,BC,BC,2534.633,True
11/5/2023 9:00:00 AM,11/5/2023 4:00:00 AM,RFC,MIDATL,BC,BC,2583.729,True
11/5/2023 10:00:00 AM,11/5/2023 5:00:00 AM,RFC,MIDATL,BC,BC,2686.067,True
11/5/2023 11:00:00 AM,11/5/2023 6:00:00 AM,RFC,MIDATL,BC,BC,2830.385,True
11/5/2023 12:00:00 PM,11/5/2023 7:00:00 AM,RFC,MIDATL,BC,BC,2926.591,True
11/5/2023 1:00:00 PM,11/5/2023 8:00:00 AM,RFC,MIDATL,BC,BC,2898.198,True
11/5/2023 2:00:00 PM,11/5/2023 9:00:00 AM,RFC,MIDATL,BC,BC,2787.572,True
11/5/2023 3:00:00 PM,11/5/2023 10:00:00 AM,RFC,MIDATL,BC,BC,2688.037,True
11/5/2023 4:00:00 PM,11/5/2023 11:00:00 AM,RFC,MIDATL,BC,BC,2650.771,True
11/5/2023 5:00:00 PM,11/5/2023 12:00:00 PM,RFC,MIDATL,BC,BC,2639.216,True
11/5/2023 6:00:00 PM,11/5/2023 1:00:00 PM,RFC,MIDATL,BC,BC,2667.631,True
11/5/2023 7:00:00 PM,11/5/2023 2:00:00 PM,RFC,MIDATL,BC,BC,2720.863,True
11/5/2023 8:00:00 PM,11/5/2023 3:00:00 PM,RFC,MIDATL,BC,BC,2799.144,True
11/5/2023 9:00:00 PM,11/5/2023 4:00:00 PM,RFC,MIDATL,BC,BC,2958.719,True
11/5/2023 10:00:00 PM,11/5/2023 5:00:00 PM,RFC,MIDATL,BC,BC,3168.005,True
11/5/2023 11:00:00 PM,11/5/2023 6:00:00 PM,RFC,MIDATL,BC,BC,3193.590,True
11/6/2023 12:00:00 AM,11/5/2023 7:00:00 PM,RFC,MIDATL,BC,BC,3129.221,True
11/6/2023 1:00:00 AM,11/5/2023 8:00:00 PM,RFC,MIDATL,BC,BC,3048.662,True
11/6/2023 2:00:00 AM,11/5/2023 9:00:00 PM,RFC,MIDATL,BC,BC,2904.039,True
11/6/2023 3:00:00 AM,11/5/2023 10:00:00 PM,RFC,MIDATL,BC,BC,2743.804,True
11/6/2023 4:00:00 AM,11/5/2023 11:00:00 PM,RFC,MIDATL,BC,BC,2571.292,True
11/6/2023 5:00:00 AM,11/6/2023 12:00:00 AM,RFC,MIDATL,BC,BC,2475.275,True
11/6/2023 6:00:00 AM,11/6/2023 1:00:00 AM,RFC,MIDATL,BC,BC,2420.006,True
11/6/2023 7:00:00 AM,11/6/2023 2:00:00 AM,RFC,MIDATL,BC,BC,2402.226,True
11/6/2023 8:00:00 AM,11/6/2023 3:00:00 AM,RFC,MIDATL,BC,BC,2437.140,True
11/6/2023 9:00:00 AM,11/6/2023 4:00:00 AM,RFC,MIDATL,BC,BC,2555.176,True
11/6/2023 10:00:00 AM,11/6/2023 5:00:00 AM,RFC,MIDATL,BC,BC,2795.674,True
11/6/2023 11:00:00 AM,11/6/2023 6:00:00 AM,RFC,MIDATL,BC,BC,3149.034,True
11/6/2023 12:00:00 PM,11/6/2023 7:00:00 AM,RFC,MIDATL,BC,BC,3276.574,True
11/6/2023 1:00:00 PM,11/6/2023 8:00:00 AM,RFC,MIDATL,BC,BC,3145.665,True
11/6/2023 2:00:00 PM,11/6/2023 9:00:00 AM,RFC,MIDATL,BC,BC,2987.953,True
11/6/2023 3:00:00 PM,11/6/2023 10:00:00 AM,RFC,MIDATL,BC,BC,2889.702,True
11/6/2023 4:00:00 PM,11/6/2023 11:00:00 AM,RFC,MIDATL,BC,BC,2829.727,True
11/6/2023 5:00:00 PM,11/6/2023 12:00:00 PM,RFC,MIDATL,BC,BC,2806.815,True
11/6/2023 6:00:00 PM,11/6/2023 1:00:00 PM,RFC,MIDATL,BC,BC,2846.945,True
11/6/2023 7:00:00 PM,11/6/2023 2:00:00 PM,RFC,MIDATL,BC,BC,2906.415,True
11/6/2023 8:00:00 PM,11/6/2023 3:00:00 PM,RFC,MIDATL,BC,BC,2966.689,True
11/6/2023 9:00:00 PM,11/6/2023 4:00:00 PM,RFC,MIDATL,BC,BC,3133.104,True
11/6/2023 10:00:00 PM,11/6/2023 5:00:00 PM,RFC,MIDATL,BC,BC,3372.771,True
11/6/2023 11:00:00 PM,11/6/2023 6:00:00 PM,RFC,MIDATL,BC,BC,3389.709,True
11/7/2023 12:00:00 AM,11/6/2023 7:00:00 PM,RFC,MIDATL,BC,BC,3328.012,True
11/7/2023 1:00:00 AM,11/6/2023 8:00:00 PM,RFC,MIDATL,BC,BC,3216.915,True
11/7/2023 2:00:00 AM,11/6/2023 9:00:00 PM,RFC,MIDATL,BC,BC,3049.452,True
11/7/2023 3:00:00 AM,11/6/2023 10:00:00 PM,RFC,MIDATL,BC,BC,2842.200,True
11/7/2023 4:00:00 AM,11/6/2023 11:00:00 PM,RFC,MIDATL,BC,BC,2631.954,True
11/7/2023 5:00:00 AM,11/7/2023 12:00:00 AM,RFC,MIDATL,BC,BC,2504.536,True
11/7/2023 6:00:00 AM,11/7/2023 1:00:00 AM,RFC,MIDATL,BC,BC,2426.461,True
11/7/2023 7:00:00 AM,11/7/2023 2:00:00 AM,RFC,MIDATL,BC,BC,2383.643,True
11/7/2023 8:00:00 AM,11/7/2023 3:00:00 AM,RFC,MIDATL,BC,BC,2386.513,True
11/7/2023 9:00:00 AM,11/7/2023 4:00:00 AM,RFC,MIDATL,BC,BC,2465.599,True
11/7/2023 10:00:00 AM,11/7/2023 5:00:00 AM,RFC,MIDATL,BC,BC,2649.990,True
11/7/2023 11:00:00 AM,11/7/2023 6:00:00 AM,RFC,MIDATL,BC,BC,2965.862,True
11/7/2023 12:00:00 PM,11/7/2023 7:00:00 AM,RFC,MIDATL,BC,BC,3100.809,True
11/7/2023 1:00:00 PM,11/7/2023 8:00:00 AM,RFC,MIDATL,BC,BC,3103.311,True
11/7/2023 2:00:00 PM,11/7/2023 9:00:00 AM,RFC,MIDATL,BC,BC,3097.654,True
11/7/2023 3:00:00 PM,11/7/2023 10:00:00 AM,RFC,MIDATL,BC,BC,3076.949,True
11/7/2023 4:00:00 PM,11/7/2023 11:00:00 AM,RFC,MIDATL,BC,BC,3072.939,True
11/7/2023 5:00:00 PM,11/7/2023 12:00:00 PM,RFC,MIDATL,BC,BC,3077.198,True
11/7/2023 6:00:00 PM,11/7/2023 1:00:00 PM,RFC,MIDATL,BC,BC,3050.793,True
11/7/2023 7:00:00 PM,11/7/2023 2:00:00 PM,RFC,MIDATL,BC,BC,2975.087,True
11/7/2023 8:00:00 PM,11/7/2023 3:00:00 PM,RFC,MIDATL,BC,BC,2966.965,True
11/7/2023 9:00:00 PM,11/7/2023 4:00:00 PM,RFC,MIDATL,BC,BC,3114.312,True
11/7/2023 10:00:00 PM,11/7/2023 5:00:00 PM,RFC,MIDATL,BC,BC,3324.830,True
11/7/2023 11:00:00 PM,11/7/2023 6:00:00 PM,RFC,MIDATL,BC,BC,3342.000,True
11/8/2023 12:00:00 AM,11/7/2023 7:00:00 PM,RFC,MIDATL,BC,BC,3276.568,True
11/8/2023 1:00:00 AM,11/7/2023 8:00:00 PM,RFC,MIDATL,BC,BC,3166.775,True
11/8/2023 2:00:00 AM,11/7/2023 9:00:00 PM,RFC,MIDATL,BC,BC,3003.805,True
11/8/2023 3:00:00 AM,11/7/2023 10:00:00 PM,RFC,MIDATL,BC,BC,2799.255,True
11/8/2023 4:00:00 AM,11/7/2023 11:00:00 PM,RFC,MIDATL,BC,BC,2609.117,True
11/8/2023 5:00:00 AM,11/8/2023 12:00:00 AM,RFC,MIDATL,BC,BC,2485.793,True
11/8/2023 6:00:00 AM,11/8/2023 1:00:00 AM,RFC,MIDATL,BC,BC,2413.731,True
11/8/2023 7:00:00 AM,11/8/2023 2:00:00 AM,RFC,MIDATL,BC,BC,2394.429,True
11/8/2023 8:00:00 AM,11/8/2023 3:00:00 AM,RFC,MIDATL,BC,BC,2408.783,True
11/8/2023 9:00:00 AM,11/8/2023 4:00:00 AM,RFC,MIDATL,BC,BC,2510.618,True
11/8/2023 10:00:00 AM,11/8/2023 5:00:00 AM,RFC,MIDATL,BC,BC,2729.134,True
11/8/2023 11:00:00 AM,11/8/2023 6:00:00 AM,RFC,MIDATL,BC,BC,3074.820,True
11/8/2023 12:00:00 PM,11/8/2023 7:00:00 AM,RFC,MIDATL,BC,BC,3194.502,True
11/8/2023 1:00:00 PM,11/8/2023 8:00:00 AM,RFC,MIDATL,BC,BC,3036.953,True
11/8/2023 2:00:00 PM,11/8/2023 9:00:00 AM,RFC,MIDATL,BC,BC,2903.859,True
11/8/2023 3:00:00 PM,11/8/2023 10:00:00 AM,RFC,MIDATL,BC,BC,2821.508,True
11/8/2023 4:00:00 PM,11/8/2023 11:00:00 AM,RFC,MIDATL,BC,BC,2789.543,True
11/8/2023 5:00:00 PM,11/8/2023 12:00:00 PM,RFC,MIDATL,BC,BC,2753.884,True
11/8/2023 6:00:00 PM,11/8/2023 1:00:00 PM,RFC,MIDATL,BC,BC,2770.876,True
11/8/2023 7:00:00 PM,11/8/2023 2:00:00 PM,RFC,MIDATL,BC,BC,2815.504,True
11/8/2023 8:00:00 PM,11/8/2023 3:00:00 PM,RFC,MIDATL,BC,BC,2893.823,True
11/8/2023 9:00:00 PM,11/8/2023 4:00:00 PM,RFC,MIDATL,BC,BC,3037.003,True
11/8/2023 10:00:00 PM,11/8/2023 5:00:00 PM,RFC,MIDATL,BC,BC,3298.946,True
11/8/2023 11:00:00 PM,11/8/2023 6:00:00 PM,RFC,MIDATL,BC,BC,3351.310,True
11/9/2023 12:00:00 AM,11/8/2023 7:00:00 PM,RFC,MIDATL,BC,BC,3320.881,True
11/9/2023 1:00:00 AM,11/8/2023 8:00:00 PM,RFC,MIDATL,BC,BC,3243.640,True
11/9/2023 2:00:00 AM,11/8/2023 9:00:00 PM,RFC,MIDATL,BC,BC,3110.773,True
11/9/2023 3:00:00 AM,11/8/2023 10:00:00 PM,RFC,MIDATL,BC,BC,2924.970,True
11/9/2023 4:00:00 AM,11/8/2023 11:00:00 PM,RFC,MIDATL,BC,BC,2727.913,True
11/9/2023 5:00:00 AM,11/9/2023 12:00:00 AM,RFC,MIDATL,BC,BC,2600.271,True
11/9/2023 6:00:00 AM,11/9/2023 1:00:00 AM,RFC,MIDATL,BC,BC,2521.071,True
11/9/2023 7:00:00 AM,11/9/2023 2:00:00 AM,RFC,MIDATL,BC,BC,2477.496,True
11/9/2023 8:00:00 AM,11/9/2023 3:00:00 AM,RFC,MIDATL,BC,BC,2469.115,True
11/9/2023 9:00:00 AM,11/9/2023 4:00:00 AM,RFC,MIDATL,BC,BC,2540.831,True
11/9/2023 10:00:00 AM,11/9/2023 5:00:00 AM,RFC,MIDATL,BC,BC,2723.770,True
11/9/2023 11:00:00 AM,11/9/2023 6:00:00 AM,RFC,MIDATL,BC,BC,3026.570,True
11/9/2023 12:00:00 PM,11/9/2023 7:00:00 AM,RFC,MIDATL,BC,BC,3126.840,True
11/9/2023 1:00:00 PM,11/9/2023 8:00:00 AM,RFC,MIDATL,BC,BC,3009.903,True
11/9/2023 2:00:00 PM,11/9/2023 9:00:00 AM,RFC,MIDATL,BC,BC,2891.400,True
11/9/2023 3:00:00 PM,11/9/2023 10:00:00 AM,RFC,MIDATL,BC,BC,2836.495,True
11/9/2023 4:00:00 PM,11/9/2023 11:00:00 AM,RFC,MIDATL,BC,BC,2835.104,True
11/9/2023 5:00:00 PM,11/9/2023 12:00:00 PM,RFC,MIDATL,BC,BC,2875.311,True
11/9/2023 6:00:00 PM,11/9/2023 1:00:00 PM,RFC,MIDATL,BC,BC,3031.392,True
11/9/2023 7:00:00 PM,11/9/2023 2:00:00 PM,RFC,MIDATL,BC,BC,3065.302,True
11/9/2023 8:00:00 PM,11/9/2023 3:00:00 PM,RFC,MIDATL,BC,BC,3085.183,True
11/9/2023 9:00:00 PM,11/9/2023 4:00:00 PM,RFC,MIDATL,BC,BC,3183.855,True
11/9/2023 10:00:00 PM,11/9/2023 5:00:00 PM,RFC,MIDATL,BC,BC,3319.106,True
11/9/2023 11:00:00 PM,11/9/2023 6:00:00 PM,RFC,MIDATL,BC,BC,3306.782,True
11/10/2023 12:00:00 AM,11/9/2023 7:00:00 PM,RFC,MIDATL,BC,BC,3230.285,True
11/10/2023 1:00:00 AM,11/9/2023 8:00:00 PM,RFC,MIDATL,BC,BC,3127.652,True
11/10/2023 2:00:00 AM,11/9/2023 9:00:00 PM,RFC,MIDATL,BC,BC,2968.125,True
11/10/2023 3:00:00 AM,11/9/2023 10:00:00 PM,RFC,MIDATL,BC,BC,2775.693,True
11/10/2023 4:00:00 AM,11/9/2023 11:00:00 PM,RFC,MIDATL,BC,BC,2579.990,True
11/10/2023 5:00:00 AM,11/10/2023 12:00:00 AM,RFC,MIDATL,BC,BC,2456.694,True
11/10/2023 6:00:00 AM,11/10/2023 1:00:00 AM,RFC,MIDATL,BC,BC,2367.899,True
11/10/2023 7:00:00 AM,11/10/2023 2:00:00 AM,RFC,MIDATL,BC,BC,2324.569,True
11/10/2023 8:00:00 AM,11/10/2023 3:00:00 AM,RFC,MIDATL,BC,BC,2324.499,True
11/10/2023 9:00:00 AM,11/10/2023 4:00:00 AM,RFC,MIDATL,BC,BC,2384.300,True
11/10/2023 10:00:00 AM,11/10/2023 5:00:00 AM,RFC,MIDATL,BC,BC,2551.329,True
11/10/2023 11:00:00 AM,11/10/2023 6:00:00 AM,RFC,MIDATL,BC,BC,2840.928,True
11/10/2023 12:00:00 PM,11/10/2023 7:00:00 AM,RFC,MIDATL,BC,BC,3011.346,True
11/10/2023 1:00:00 PM,11/10/2023 8:00:00 AM,RFC,MIDATL,BC,BC,3117.867,True
11/10/2023 2:00:00 PM,11/10/2023 9:00:00 AM,RFC,MIDATL,BC,BC,3193.954,True
11/10/2023 3:00:00 PM,11/10/2023 10:00:00 AM,RFC,MIDATL,BC,BC,3266.984,True
11/10/2023 4:00:00 PM,11/10/2023 11:00:00 AM,RFC,MIDATL,BC,BC,3329.257,True
11/10/2023 5:00:00 PM,11/10/2023 12:00:00 PM,RFC,MIDATL,BC,BC,3352.714,True
11/10/2023 6:00:00 PM,11/10/2023 1:00:00 PM,RFC,MIDATL,BC,BC,3354.921,True
11/10/2023 7:00:00 PM,11/10/2023 2:00:00 PM,RFC,MIDATL,BC,BC,3315.128,True
11/10/2023 8:00:00 PM,11/10/2023 3:00:00 PM,RFC,MIDATL,BC,BC,3311.155,True
11/10/2023 9:00:00 PM,11/10/2023 4:00:00 PM,RFC,MIDATL,BC,BC,3398.466,True
11/10/2023 10:00:00 PM,11/10/2023 5:00:00 PM,RFC,MIDATL,BC,BC,3574.523,True
11/10/2023 11:00:00 PM,11/10/2023 6:00:00 PM,RFC,MIDATL,BC,BC,3558.517,True
11/11/2023 12:00:00 AM,11/10/2023 7:00:00 PM,RFC,MIDATL,BC,BC,3503.823,True
11/11/2023 1:00:00 AM,11/10/2023 8:00:00 PM,RFC,MIDATL,BC,BC,3434.684,True
11/11/2023 2:00:00 AM,11/10/2023 9:00:00 PM,RFC,MIDATL,BC,BC,3346.507,True
11/11/2023 3:00:00 AM,11/10/2023 10:00:00 PM,RFC,MIDATL,BC,BC,3204.612,True
11/11/2023 4:00:00 AM,11/10/2023 11:00:00 PM,RFC,MIDATL,BC,BC,3059.552,True
11/11/2023 5:00:00 AM,11/11/2023 12:00:00 AM,RFC,MIDATL,BC,BC,2941.256,True
11/11/2023 6:00:00 AM,11/11/2023 1:00:00 AM,RFC,MIDATL,BC,BC,2874.121,True
11/11/2023 7:00:00 AM,11/11/2023 2:00:00 AM,RFC,MIDATL,BC,BC,2840.553,True
11/11/2023 8:00:00 AM,11/11/2023 3:00:00 AM,RFC,MIDATL,BC,BC,2839.890,True
11/11/2023 9:00:00 AM,11/11/2023 4:00:00 AM,RFC,MIDATL,BC,BC,2884.121,True
11/11/2023 10:00:00 AM,11/11/2023 5:00:00 AM,RFC,MIDATL,BC,BC,2997.743,True
11/11/2023 11:00:00 AM,11/11/2023 6:00:00 AM,RFC,MIDATL,BC,BC,3130.627,True
11/11/2023 12:00:00 PM,11/11/2023 7:00:00 AM,RFC,MIDATL,BC,BC,3248.793,True
11/11/2023 1:00:00 PM,11/11/2023 8:00:00 AM,RFC,MIDATL,BC,BC,3295.170,True
11/11/2023 2:00:00 PM,11/11/2023 9:00:00 AM,RFC,MIDATL,BC,BC,3162.958,True
11/11/2023 3:00:00 PM,11/11/2023 10:00:00 AM,RFC,MIDATL,BC,BC,2938.212,True
11/11/2023 4:00:00 PM,11/11/2023 11:00:00 AM,RFC,MIDATL,BC,BC,2795.973,True
