datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
11/2/2024 3:00:00 AM,11/1/2024 11:00:00 PM,RFC,MIDATL,BC,BC,2597.645,True
11/2/2024 4:00:00 AM,11/2/2024 12:00:00 AM,RFC,MIDATL,BC,BC,2432.073,True
11/2/2024 5:00:00 AM,11/2/2024 1:00:00 AM,RFC,MIDATL,BC,BC,2311.892,True
11/2/2024 6:00:00 AM,11/2/2024 2:00:00 AM,RFC,MIDATL,BC,BC,2228.283,True
11/2/2024 7:00:00 AM,11/2/2024 3:00:00 AM,RFC,MIDATL,BC,BC,2196.655,True
11/2/2024 8:00:00 AM,11/2/2024 4:00:00 AM,RFC,MIDATL,BC,BC,2205.074,True
11/2/2024 9:00:00 AM,11/2/2024 5:00:00 AM,RFC,MIDATL,BC,BC,2262.733,True
11/2/2024 10:00:00 AM,11/2/2024 6:00:00 AM,RFC,MIDATL,BC,BC,2391.872,True
11/2/2024 11:00:00 AM,11/2/2024 7:00:00 AM,RFC,MIDATL,BC,BC,2533.255,True
11/2/2024 12:00:00 PM,11/2/2024 8:00:00 AM,RFC,MIDATL,BC,BC,2659.982,True
11/2/2024 1:00:00 PM,11/2/2024 9:00:00 AM,RFC,MIDATL,BC,BC,2676.730,True
11/2/2024 2:00:00 PM,11/2/2024 10:00:00 AM,RFC,MIDATL,BC,BC,2629.095,True
11/2/2024 3:00:00 PM,11/2/2024 11:00:00 AM,RFC,MIDATL,BC,BC,2596.916,True
11/2/2024 4:00:00 PM,11/2/2024 12:00:00 PM,RFC,MIDATL,BC,BC,2536.607,True
11/2/2024 5:00:00 PM,11/2/2024 1:00:00 PM,RFC,MIDATL,BC,BC,2521.855,True
11/2/2024 6:00:00 PM,11/2/2024 2:00:00 PM,RFC,MIDATL,BC,BC,2547.061,True
11/2/2024 7:00:00 PM,11/2/2024 3:00:00 PM,RFC,MIDATL,BC,BC,2616.768,True
11/2/2024 8:00:00 PM,11/2/2024 4:00:00 PM,RFC,MIDATL,BC,BC,2734.614,True
11/2/2024 9:00:00 PM,11/2/2024 5:00:00 PM,RFC,MIDATL,BC,BC,2853.726,True
11/2/2024 10:00:00 PM,11/2/2024 6:00:00 PM,RFC,MIDATL,BC,BC,2987.911,True
11/2/2024 11:00:00 PM,11/2/2024 7:00:00 PM,RFC,MIDATL,BC,BC,2995.984,True
11/3/2024 12:00:00 AM,11/2/2024 8:00:00 PM,RFC,MIDATL,BC,BC,2940.747,True
11/3/2024 1:00:00 AM,11/2/2024 9:00:00 PM,RFC,MIDATL,BC,BC,2860.101,True
11/3/2024 2:00:00 AM,11/2/2024 10:00:00 PM,RFC,MIDATL,BC,BC,2748.258,True
11/3/2024 3:00:00 AM,11/2/2024 11:00:00 PM,RFC,MIDATL,BC,BC,2624.912,True
11/3/2024 4:00:00 AM,11/3/2024 12:00:00 AM,RFC,MIDATL,BC,BC,2528.038,True
11/3/2024 5:00:00 AM,11/3/2024 1:00:00 AM,RFC,MIDATL,BC,BC,2450.340,True
11/3/2024 6:00:00 AM,11/3/2024 1:00:00 AM,RFC,MIDATL,BC,BC,2397.105,True
11/3/2024 7:00:00 AM,11/3/2024 2:00:00 AM,RFC,MIDATL,BC,BC,2387.051,True
11/3/2024 8:00:00 AM,11/3/2024 3:00:00 AM,RFC,MIDATL,BC,BC,2411.700,True
11/3/2024 9:00:00 AM,11/3/2024 4:00:00 AM,RFC,MIDATL,BC,BC,2451.570,True
11/3/2024 10:00:00 AM,11/3/2024 5:00:00 AM,RFC,MIDATL,BC,BC,2563.322,True
11/3/2024 11:00:00 AM,11/3/2024 6:00:00 AM,RFC,MIDATL,BC,BC,2719.855,True
11/3/2024 12:00:00 PM,11/3/2024 7:00:00 AM,RFC,MIDATL,BC,BC,2828.293,True
11/3/2024 1:00:00 PM,11/3/2024 8:00:00 AM,RFC,MIDATL,BC,BC,2815.168,True
11/3/2024 2:00:00 PM,11/3/2024 9:00:00 AM,RFC,MIDATL,BC,BC,2734.234,True
11/3/2024 3:00:00 PM,11/3/2024 10:00:00 AM,RFC,MIDATL,BC,BC,2644.287,True
11/3/2024 4:00:00 PM,11/3/2024 11:00:00 AM,RFC,MIDATL,BC,BC,2594.514,True
11/3/2024 5:00:00 PM,11/3/2024 12:00:00 PM,RFC,MIDATL,BC,BC,2579.964,True
11/3/2024 6:00:00 PM,11/3/2024 1:00:00 PM,RFC,MIDATL,BC,BC,2600.737,True
11/3/2024 7:00:00 PM,11/3/2024 2:00:00 PM,RFC,MIDATL,BC,BC,2663.488,True
11/3/2024 8:00:00 PM,11/3/2024 3:00:00 PM,RFC,MIDATL,BC,BC,2774.519,True
11/3/2024 9:00:00 PM,11/3/2024 4:00:00 PM,RFC,MIDATL,BC,BC,2952.348,True
11/3/2024 10:00:00 PM,11/3/2024 5:00:00 PM,RFC,MIDATL,BC,BC,3195.917,True
11/3/2024 11:00:00 PM,11/3/2024 6:00:00 PM,RFC,MIDATL,BC,BC,3254.975,True
11/4/2024 12:00:00 AM,11/3/2024 7:00:00 PM,RFC,MIDATL,BC,BC,3229.080,True
11/4/2024 1:00:00 AM,11/3/2024 8:00:00 PM,RFC,MIDATL,BC,BC,3164.402,True
11/4/2024 2:00:00 AM,11/3/2024 9:00:00 PM,RFC,MIDATL,BC,BC,3032.050,True
11/4/2024 3:00:00 AM,11/3/2024 10:00:00 PM,RFC,MIDATL,BC,BC,2872.961,True
11/4/2024 4:00:00 AM,11/3/2024 11:00:00 PM,RFC,MIDATL,BC,BC,2724.334,True
11/4/2024 5:00:00 AM,11/4/2024 12:00:00 AM,RFC,MIDATL,BC,BC,2618.893,True
11/4/2024 6:00:00 AM,11/4/2024 1:00:00 AM,RFC,MIDATL,BC,BC,2564.176,True
11/4/2024 7:00:00 AM,11/4/2024 2:00:00 AM,RFC,MIDATL,BC,BC,2548.786,True
11/4/2024 8:00:00 AM,11/4/2024 3:00:00 AM,RFC,MIDATL,BC,BC,2574.090,True
11/4/2024 9:00:00 AM,11/4/2024 4:00:00 AM,RFC,MIDATL,BC,BC,2682.623,True
11/4/2024 10:00:00 AM,11/4/2024 5:00:00 AM,RFC,MIDATL,BC,BC,2930.272,True
11/4/2024 11:00:00 AM,11/4/2024 6:00:00 AM,RFC,MIDATL,BC,BC,3254.185,True
11/4/2024 12:00:00 PM,11/4/2024 7:00:00 AM,RFC,MIDATL,BC,BC,3331.972,True
11/4/2024 1:00:00 PM,11/4/2024 8:00:00 AM,RFC,MIDATL,BC,BC,3183.954,True
11/4/2024 2:00:00 PM,11/4/2024 9:00:00 AM,RFC,MIDATL,BC,BC,3065.750,True
11/4/2024 3:00:00 PM,11/4/2024 10:00:00 AM,RFC,MIDATL,BC,BC,2887.739,True
11/4/2024 4:00:00 PM,11/4/2024 11:00:00 AM,RFC,MIDATL,BC,BC,2845.871,True
11/4/2024 5:00:00 PM,11/4/2024 12:00:00 PM,RFC,MIDATL,BC,BC,2865.634,True
11/4/2024 6:00:00 PM,11/4/2024 1:00:00 PM,RFC,MIDATL,BC,BC,2903.761,True
11/4/2024 7:00:00 PM,11/4/2024 2:00:00 PM,RFC,MIDATL,BC,BC,2952.854,True
11/4/2024 8:00:00 PM,11/4/2024 3:00:00 PM,RFC,MIDATL,BC,BC,2980.988,True
11/4/2024 9:00:00 PM,11/4/2024 4:00:00 PM,RFC,MIDATL,BC,BC,3117.889,True
11/4/2024 10:00:00 PM,11/4/2024 5:00:00 PM,RFC,MIDATL,BC,BC,3350.219,True
11/4/2024 11:00:00 PM,11/4/2024 6:00:00 PM,RFC,MIDATL,BC,BC,3365.228,True
11/5/2024 12:00:00 AM,11/4/2024 7:00:00 PM,RFC,MIDATL,BC,BC,3305.281,True
11/5/2024 1:00:00 AM,11/4/2024 8:00:00 PM,RFC,MIDATL,BC,BC,3184.218,True
11/5/2024 2:00:00 AM,11/4/2024 9:00:00 PM,RFC,MIDATL,BC,BC,3018.737,True
11/5/2024 3:00:00 AM,11/4/2024 10:00:00 PM,RFC,MIDATL,BC,BC,2800.818,True
11/5/2024 4:00:00 AM,11/4/2024 11:00:00 PM,RFC,MIDATL,BC,BC,2627.225,True
11/5/2024 5:00:00 AM,11/5/2024 12:00:00 AM,RFC,MIDATL,BC,BC,2499.595,True
11/5/2024 6:00:00 AM,11/5/2024 1:00:00 AM,RFC,MIDATL,BC,BC,2420.526,True
11/5/2024 7:00:00 AM,11/5/2024 2:00:00 AM,RFC,MIDATL,BC,BC,2363.776,True
11/5/2024 8:00:00 AM,11/5/2024 3:00:00 AM,RFC,MIDATL,BC,BC,2359.788,True
11/5/2024 9:00:00 AM,11/5/2024 4:00:00 AM,RFC,MIDATL,BC,BC,2422.322,True
11/5/2024 10:00:00 AM,11/5/2024 5:00:00 AM,RFC,MIDATL,BC,BC,2592.728,True
11/5/2024 11:00:00 AM,11/5/2024 6:00:00 AM,RFC,MIDATL,BC,BC,2837.086,True
11/5/2024 12:00:00 PM,11/5/2024 7:00:00 AM,RFC,MIDATL,BC,BC,2901.313,True
11/5/2024 1:00:00 PM,11/5/2024 8:00:00 AM,RFC,MIDATL,BC,BC,2907.068,True
11/5/2024 2:00:00 PM,11/5/2024 9:00:00 AM,RFC,MIDATL,BC,BC,2844.444,True
11/5/2024 3:00:00 PM,11/5/2024 10:00:00 AM,RFC,MIDATL,BC,BC,2824.171,True
11/5/2024 4:00:00 PM,11/5/2024 11:00:00 AM,RFC,MIDATL,BC,BC,2848.273,True
11/5/2024 5:00:00 PM,11/5/2024 12:00:00 PM,RFC,MIDATL,BC,BC,2893.044,True
11/5/2024 6:00:00 PM,11/5/2024 1:00:00 PM,RFC,MIDATL,BC,BC,2960.022,True
11/5/2024 7:00:00 PM,11/5/2024 2:00:00 PM,RFC,MIDATL,BC,BC,3061.919,True
11/5/2024 8:00:00 PM,11/5/2024 3:00:00 PM,RFC,MIDATL,BC,BC,3158.725,True
11/5/2024 9:00:00 PM,11/5/2024 4:00:00 PM,RFC,MIDATL,BC,BC,3264.360,True
11/5/2024 10:00:00 PM,11/5/2024 5:00:00 PM,RFC,MIDATL,BC,BC,3437.774,True
11/5/2024 11:00:00 PM,11/5/2024 6:00:00 PM,RFC,MIDATL,BC,BC,3478.078,True
11/6/2024 12:00:00 AM,11/5/2024 7:00:00 PM,RFC,MIDATL,BC,BC,3376.302,True
11/6/2024 1:00:00 AM,11/5/2024 8:00:00 PM,RFC,MIDATL,BC,BC,3239.994,True
11/6/2024 2:00:00 AM,11/5/2024 9:00:00 PM,RFC,MIDATL,BC,BC,3078.256,True
11/6/2024 3:00:00 AM,11/5/2024 10:00:00 PM,RFC,MIDATL,BC,BC,2865.816,True
11/6/2024 4:00:00 AM,11/5/2024 11:00:00 PM,RFC,MIDATL,BC,BC,2661.237,True
11/6/2024 5:00:00 AM,11/6/2024 12:00:00 AM,RFC,MIDATL,BC,BC,2506.293,True
11/6/2024 6:00:00 AM,11/6/2024 1:00:00 AM,RFC,MIDATL,BC,BC,2402.639,True
11/6/2024 7:00:00 AM,11/6/2024 2:00:00 AM,RFC,MIDATL,BC,BC,2325.631,True
11/6/2024 8:00:00 AM,11/6/2024 3:00:00 AM,RFC,MIDATL,BC,BC,2301.768,True
11/6/2024 9:00:00 AM,11/6/2024 4:00:00 AM,RFC,MIDATL,BC,BC,2345.095,True
11/6/2024 10:00:00 AM,11/6/2024 5:00:00 AM,RFC,MIDATL,BC,BC,2509.840,True
11/6/2024 11:00:00 AM,11/6/2024 6:00:00 AM,RFC,MIDATL,BC,BC,2803.565,True
11/6/2024 12:00:00 PM,11/6/2024 7:00:00 AM,RFC,MIDATL,BC,BC,2920.268,True
11/6/2024 1:00:00 PM,11/6/2024 8:00:00 AM,RFC,MIDATL,BC,BC,2916.930,True
11/6/2024 2:00:00 PM,11/6/2024 9:00:00 AM,RFC,MIDATL,BC,BC,2931.295,True
11/6/2024 3:00:00 PM,11/6/2024 10:00:00 AM,RFC,MIDATL,BC,BC,2991.794,True
11/6/2024 4:00:00 PM,11/6/2024 11:00:00 AM,RFC,MIDATL,BC,BC,3084.706,True
11/6/2024 5:00:00 PM,11/6/2024 12:00:00 PM,RFC,MIDATL,BC,BC,3207.882,True
11/6/2024 6:00:00 PM,11/6/2024 1:00:00 PM,RFC,MIDATL,BC,BC,3357.934,True
11/6/2024 7:00:00 PM,11/6/2024 2:00:00 PM,RFC,MIDATL,BC,BC,3430.158,True
11/6/2024 8:00:00 PM,11/6/2024 3:00:00 PM,RFC,MIDATL,BC,BC,3498.848,True
11/6/2024 9:00:00 PM,11/6/2024 4:00:00 PM,RFC,MIDATL,BC,BC,3574.407,True
11/6/2024 10:00:00 PM,11/6/2024 5:00:00 PM,RFC,MIDATL,BC,BC,3719.827,True
11/6/2024 11:00:00 PM,11/6/2024 6:00:00 PM,RFC,MIDATL,BC,BC,3716.769,True
11/7/2024 12:00:00 AM,11/6/2024 7:00:00 PM,RFC,MIDATL,BC,BC,3606.596,True
11/7/2024 1:00:00 AM,11/6/2024 8:00:00 PM,RFC,MIDATL,BC,BC,3467.927,True
11/7/2024 2:00:00 AM,11/6/2024 9:00:00 PM,RFC,MIDATL,BC,BC,3304.299,True
11/7/2024 3:00:00 AM,11/6/2024 10:00:00 PM,RFC,MIDATL,BC,BC,3068.701,True
11/7/2024 4:00:00 AM,11/6/2024 11:00:00 PM,RFC,MIDATL,BC,BC,2823.014,True
11/7/2024 5:00:00 AM,11/7/2024 12:00:00 AM,RFC,MIDATL,BC,BC,2645.476,True
11/7/2024 6:00:00 AM,11/7/2024 1:00:00 AM,RFC,MIDATL,BC,BC,2513.008,True
11/7/2024 7:00:00 AM,11/7/2024 2:00:00 AM,RFC,MIDATL,BC,BC,2428.006,True
11/7/2024 8:00:00 AM,11/7/2024 3:00:00 AM,RFC,MIDATL,BC,BC,2397.725,True
11/7/2024 9:00:00 AM,11/7/2024 4:00:00 AM,RFC,MIDATL,BC,BC,2434.302,True
11/7/2024 10:00:00 AM,11/7/2024 5:00:00 AM,RFC,MIDATL,BC,BC,2593.287,True
11/7/2024 11:00:00 AM,11/7/2024 6:00:00 AM,RFC,MIDATL,BC,BC,2881.152,True
11/7/2024 12:00:00 PM,11/7/2024 7:00:00 AM,RFC,MIDATL,BC,BC,3030.209,True
11/7/2024 1:00:00 PM,11/7/2024 8:00:00 AM,RFC,MIDATL,BC,BC,3068.028,True
11/7/2024 2:00:00 PM,11/7/2024 9:00:00 AM,RFC,MIDATL,BC,BC,3186.845,True
11/7/2024 3:00:00 PM,11/7/2024 10:00:00 AM,RFC,MIDATL,BC,BC,3207.561,True
11/7/2024 4:00:00 PM,11/7/2024 11:00:00 AM,RFC,MIDATL,BC,BC,3273.970,True
11/7/2024 5:00:00 PM,11/7/2024 12:00:00 PM,RFC,MIDATL,BC,BC,3362.509,True
11/7/2024 6:00:00 PM,11/7/2024 1:00:00 PM,RFC,MIDATL,BC,BC,3397.156,True
11/7/2024 7:00:00 PM,11/7/2024 2:00:00 PM,RFC,MIDATL,BC,BC,3392.722,True
11/7/2024 8:00:00 PM,11/7/2024 3:00:00 PM,RFC,MIDATL,BC,BC,3405.206,True
11/7/2024 9:00:00 PM,11/7/2024 4:00:00 PM,RFC,MIDATL,BC,BC,3442.729,True
11/7/2024 10:00:00 PM,11/7/2024 5:00:00 PM,RFC,MIDATL,BC,BC,3537.226,True
11/7/2024 11:00:00 PM,11/7/2024 6:00:00 PM,RFC,MIDATL,BC,BC,3491.443,True
11/8/2024 12:00:00 AM,11/7/2024 7:00:00 PM,RFC,MIDATL,BC,BC,3382.779,True
11/8/2024 1:00:00 AM,11/7/2024 8:00:00 PM,RFC,MIDATL,BC,BC,3231.483,True
11/8/2024 2:00:00 AM,11/7/2024 9:00:00 PM,RFC,MIDATL,BC,BC,3054.487,True
11/8/2024 3:00:00 AM,11/7/2024 10:00:00 PM,RFC,MIDATL,BC,BC,2822.931,True
11/8/2024 4:00:00 AM,11/7/2024 11:00:00 PM,RFC,MIDATL,BC,BC,2604.389,True
11/8/2024 5:00:00 AM,11/8/2024 12:00:00 AM,RFC,MIDATL,BC,BC,2452.384,True
11/8/2024 6:00:00 AM,11/8/2024 1:00:00 AM,RFC,MIDATL,BC,BC,2336.696,True
11/8/2024 7:00:00 AM,11/8/2024 2:00:00 AM,RFC,MIDATL,BC,BC,2263.998,True
11/8/2024 8:00:00 AM,11/8/2024 3:00:00 AM,RFC,MIDATL,BC,BC,2240.966,True
11/8/2024 9:00:00 AM,11/8/2024 4:00:00 AM,RFC,MIDATL,BC,BC,2278.415,True
11/8/2024 10:00:00 AM,11/8/2024 5:00:00 AM,RFC,MIDATL,BC,BC,2426.935,True
11/8/2024 11:00:00 AM,11/8/2024 6:00:00 AM,RFC,MIDATL,BC,BC,2699.478,True
11/8/2024 12:00:00 PM,11/8/2024 7:00:00 AM,RFC,MIDATL,BC,BC,2825.201,True
11/8/2024 1:00:00 PM,11/8/2024 8:00:00 AM,RFC,MIDATL,BC,BC,2806.694,True
11/8/2024 2:00:00 PM,11/8/2024 9:00:00 AM,RFC,MIDATL,BC,BC,2773.984,True
11/8/2024 3:00:00 PM,11/8/2024 10:00:00 AM,RFC,MIDATL,BC,BC,2768.173,True
11/8/2024 4:00:00 PM,11/8/2024 11:00:00 AM,RFC,MIDATL,BC,BC,2774.792,True
11/8/2024 5:00:00 PM,11/8/2024 12:00:00 PM,RFC,MIDATL,BC,BC,2809.692,True
11/8/2024 6:00:00 PM,11/8/2024 1:00:00 PM,RFC,MIDATL,BC,BC,2866.881,True
11/8/2024 7:00:00 PM,11/8/2024 2:00:00 PM,RFC,MIDATL,BC,BC,2925.287,True
11/8/2024 8:00:00 PM,11/8/2024 3:00:00 PM,RFC,MIDATL,BC,BC,3006.137,True
11/8/2024 9:00:00 PM,11/8/2024 4:00:00 PM,RFC,MIDATL,BC,BC,3102.363,True
11/8/2024 10:00:00 PM,11/8/2024 5:00:00 PM,RFC,MIDATL,BC,BC,3220.593,True
11/8/2024 11:00:00 PM,11/8/2024 6:00:00 PM,RFC,MIDATL,BC,BC,3172.048,True
11/9/2024 12:00:00 AM,11/8/2024 7:00:00 PM,RFC,MIDATL,BC,BC,3091.011,True
11/9/2024 1:00:00 AM,11/8/2024 8:00:00 PM,RFC,MIDATL,BC,BC,2988.376,True
11/9/2024 2:00:00 AM,11/8/2024 9:00:00 PM,RFC,MIDATL,BC,BC,2874.297,True
11/9/2024 3:00:00 AM,11/8/2024 10:00:00 PM,RFC,MIDATL,BC,BC,2718.680,True
11/9/2024 4:00:00 AM,11/8/2024 11:00:00 PM,RFC,MIDATL,BC,BC,2565.218,True
11/9/2024 5:00:00 AM,11/9/2024 12:00:00 AM,RFC,MIDATL,BC,BC,2423.201,True
11/9/2024 6:00:00 AM,11/9/2024 1:00:00 AM,RFC,MIDATL,BC,BC,2328.827,True
11/9/2024 7:00:00 AM,11/9/2024 2:00:00 AM,RFC,MIDATL,BC,BC,2273.019,True
11/9/2024 8:00:00 AM,11/9/2024 3:00:00 AM,RFC,MIDATL,BC,BC,2251.349,True
11/9/2024 9:00:00 AM,11/9/2024 4:00:00 AM,RFC,MIDATL,BC,BC,2276.713,True
11/9/2024 10:00:00 AM,11/9/2024 5:00:00 AM,RFC,MIDATL,BC,BC,2362.989,True
11/9/2024 11:00:00 AM,11/9/2024 6:00:00 AM,RFC,MIDATL,BC,BC,2497.517,True
11/9/2024 12:00:00 PM,11/9/2024 7:00:00 AM,RFC,MIDATL,BC,BC,2596.676,True
11/9/2024 1:00:00 PM,11/9/2024 8:00:00 AM,RFC,MIDATL,BC,BC,2640.873,True
11/9/2024 2:00:00 PM,11/9/2024 9:00:00 AM,RFC,MIDATL,BC,BC,2622.113,True
11/9/2024 3:00:00 PM,11/9/2024 10:00:00 AM,RFC,MIDATL,BC,BC,2575.433,True
11/9/2024 4:00:00 PM,11/9/2024 11:00:00 AM,RFC,MIDATL,BC,BC,2554.351,True
11/9/2024 5:00:00 PM,11/9/2024 12:00:00 PM,RFC,MIDATL,BC,BC,2538.721,True
11/9/2024 6:00:00 PM,11/9/2024 1:00:00 PM,RFC,MIDATL,BC,BC,2555.575,True
11/9/2024 7:00:00 PM,11/9/2024 2:00:00 PM,RFC,MIDATL,BC,BC,2604.356,True
11/9/2024 8:00:00 PM,11/9/2024 3:00:00 PM,RFC,MIDATL,BC,BC,2717.482,True
11/9/2024 9:00:00 PM,11/9/2024 4:00:00 PM,RFC,MIDATL,BC,BC,2879.966,True
11/9/2024 10:00:00 PM,11/9/2024 5:00:00 PM,RFC,MIDATL,BC,BC,3083.587,True
11/9/2024 11:00:00 PM,11/9/2024 6:00:00 PM,RFC,MIDATL,BC,BC,3107.697,True
11/10/2024 12:00:00 AM,11/9/2024 7:00:00 PM,RFC,MIDATL,BC,BC,3076.835,True
11/10/2024 1:00:00 AM,11/9/2024 8:00:00 PM,RFC,MIDATL,BC,BC,3056.357,True
11/10/2024 2:00:00 AM,11/9/2024 9:00:00 PM,RFC,MIDATL,BC,BC,2997.437,True
11/10/2024 3:00:00 AM,11/9/2024 10:00:00 PM,RFC,MIDATL,BC,BC,2901.841,True
11/10/2024 4:00:00 AM,11/9/2024 11:00:00 PM,RFC,MIDATL,BC,BC,2789.454,True
11/10/2024 5:00:00 AM,11/10/2024 12:00:00 AM,RFC,MIDATL,BC,BC,2703.526,True
11/10/2024 6:00:00 AM,11/10/2024 1:00:00 AM,RFC,MIDATL,BC,BC,2645.690,True
11/10/2024 7:00:00 AM,11/10/2024 2:00:00 AM,RFC,MIDATL,BC,BC,2604.887,True
11/10/2024 8:00:00 AM,11/10/2024 3:00:00 AM,RFC,MIDATL,BC,BC,2588.435,True
11/10/2024 9:00:00 AM,11/10/2024 4:00:00 AM,RFC,MIDATL,BC,BC,2600.125,True
11/10/2024 10:00:00 AM,11/10/2024 5:00:00 AM,RFC,MIDATL,BC,BC,2679.493,True
11/10/2024 11:00:00 AM,11/10/2024 6:00:00 AM,RFC,MIDATL,BC,BC,2791.690,True
11/10/2024 12:00:00 PM,11/10/2024 7:00:00 AM,RFC,MIDATL,BC,BC,2875.738,True
11/10/2024 1:00:00 PM,11/10/2024 8:00:00 AM,RFC,MIDATL,BC,BC,2993.821,True
11/10/2024 2:00:00 PM,11/10/2024 9:00:00 AM,RFC,MIDATL,BC,BC,3016.082,True
11/10/2024 3:00:00 PM,11/10/2024 10:00:00 AM,RFC,MIDATL,BC,BC,3023.387,True
11/10/2024 4:00:00 PM,11/10/2024 11:00:00 AM,RFC,MIDATL,BC,BC,2967.582,True
11/10/2024 5:00:00 PM,11/10/2024 12:00:00 PM,RFC,MIDATL,BC,BC,2969.429,True
11/10/2024 6:00:00 PM,11/10/2024 1:00:00 PM,RFC,MIDATL,BC,BC,2927.857,True
11/10/2024 7:00:00 PM,11/10/2024 2:00:00 PM,RFC,MIDATL,BC,BC,2945.351,True
11/10/2024 8:00:00 PM,11/10/2024 3:00:00 PM,RFC,MIDATL,BC,BC,3009.440,True
11/10/2024 9:00:00 PM,11/10/2024 4:00:00 PM,RFC,MIDATL,BC,BC,3139.088,True
11/10/2024 10:00:00 PM,11/10/2024 5:00:00 PM,RFC,MIDATL,BC,BC,3317.622,True
11/10/2024 11:00:00 PM,11/10/2024 6:00:00 PM,RFC,MIDATL,BC,BC,3284.410,True
11/11/2024 12:00:00 AM,11/10/2024 7:00:00 PM,RFC,MIDATL,BC,BC,3232.352,True
11/11/2024 1:00:00 AM,11/10/2024 8:00:00 PM,RFC,MIDATL,BC,BC,3137.114,True
11/11/2024 2:00:00 AM,11/10/2024 9:00:00 PM,RFC,MIDATL,BC,BC,2997.186,True
11/11/2024 3:00:00 AM,11/10/2024 10:00:00 PM,RFC,MIDATL,BC,BC,2810.370,True
11/11/2024 4:00:00 AM,11/10/2024 11:00:00 PM,RFC,MIDATL,BC,BC,2620.389,True
11/11/2024 5:00:00 AM,11/11/2024 12:00:00 AM,RFC,MIDATL,BC,BC,2484.016,True
11/11/2024 6:00:00 AM,11/11/2024 1:00:00 AM,RFC,MIDATL,BC,BC,2389.804,True
11/11/2024 7:00:00 AM,11/11/2024 2:00:00 AM,RFC,MIDATL,BC,BC,2328.741,True
11/11/2024 8:00:00 AM,11/11/2024 3:00:00 AM,RFC,MIDATL,BC,BC,2315.092,True
11/11/2024 9:00:00 AM,11/11/2024 4:00:00 AM,RFC,MIDATL,BC,BC,2361.287,True
11/11/2024 10:00:00 AM,11/11/2024 5:00:00 AM,RFC,MIDATL,BC,BC,2513.903,True
11/11/2024 11:00:00 AM,11/11/2024 6:00:00 AM,RFC,MIDATL,BC,BC,2792.575,True
11/11/2024 12:00:00 PM,11/11/2024 7:00:00 AM,RFC,MIDATL,BC,BC,2925.102,True
11/11/2024 1:00:00 PM,11/11/2024 8:00:00 AM,RFC,MIDATL,BC,BC,2902.109,True
11/11/2024 2:00:00 PM,11/11/2024 9:00:00 AM,RFC,MIDATL,BC,BC,2833.046,True
11/11/2024 3:00:00 PM,11/11/2024 10:00:00 AM,RFC,MIDATL,BC,BC,2815.852,True
