datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
11/2/2021 7:00:00 AM,11/2/2021 3:00:00 AM,RFC,MIDATL,BC,BC,2466.448,True
11/2/2021 8:00:00 AM,11/2/2021 4:00:00 AM,RFC,MIDATL,BC,BC,2537.297,True
11/2/2021 9:00:00 AM,11/2/2021 5:00:00 AM,RFC,MIDATL,BC,BC,2733.919,True
11/2/2021 10:00:00 AM,11/2/2021 6:00:00 AM,RFC,MIDATL,BC,BC,3050.437,True
11/2/2021 11:00:00 AM,11/2/2021 7:00:00 AM,RFC,MIDATL,BC,BC,3271.493,True
11/2/2021 12:00:00 PM,11/2/2021 8:00:00 AM,RFC,MIDATL,BC,BC,3303.041,True
11/2/2021 1:00:00 PM,11/2/2021 9:00:00 AM,RFC,MIDATL,BC,BC,3300.171,True
11/2/2021 2:00:00 PM,11/2/2021 10:00:00 AM,RFC,MIDATL,BC,BC,3296.082,True
11/2/2021 3:00:00 PM,11/2/2021 11:00:00 AM,RFC,MIDATL,BC,BC,3300.331,True
11/2/2021 4:00:00 PM,11/2/2021 12:00:00 PM,RFC,MIDATL,BC,BC,3316.711,True
11/2/2021 5:00:00 PM,11/2/2021 1:00:00 PM,RFC,MIDATL,BC,BC,3311.595,True
11/2/2021 6:00:00 PM,11/2/2021 2:00:00 PM,RFC,MIDATL,BC,BC,3300.136,True
11/2/2021 7:00:00 PM,11/2/2021 3:00:00 PM,RFC,MIDATL,BC,BC,3320.948,True
11/2/2021 8:00:00 PM,11/2/2021 4:00:00 PM,RFC,MIDATL,BC,BC,3404.259,True
11/2/2021 9:00:00 PM,11/2/2021 5:00:00 PM,RFC,MIDATL,BC,BC,3536.396,True
11/2/2021 10:00:00 PM,11/2/2021 6:00:00 PM,RFC,MIDATL,BC,BC,3670.143,True
11/2/2021 11:00:00 PM,11/2/2021 7:00:00 PM,RFC,MIDATL,BC,BC,3642.348,True
11/3/2021 12:00:00 AM,11/2/2021 8:00:00 PM,RFC,MIDATL,BC,BC,3536.886,True
11/3/2021 1:00:00 AM,11/2/2021 9:00:00 PM,RFC,MIDATL,BC,BC,3392.084,True
11/3/2021 2:00:00 AM,11/2/2021 10:00:00 PM,RFC,MIDATL,BC,BC,3179.789,True
11/3/2021 3:00:00 AM,11/2/2021 11:00:00 PM,RFC,MIDATL,BC,BC,2979.166,True
11/3/2021 4:00:00 AM,11/3/2021 12:00:00 AM,RFC,MIDATL,BC,BC,2847.473,True
11/3/2021 5:00:00 AM,11/3/2021 1:00:00 AM,RFC,MIDATL,BC,BC,2788.615,True
11/3/2021 6:00:00 AM,11/3/2021 2:00:00 AM,RFC,MIDATL,BC,BC,2778.501,True
11/3/2021 7:00:00 AM,11/3/2021 3:00:00 AM,RFC,MIDATL,BC,BC,2807.219,True
11/3/2021 8:00:00 AM,11/3/2021 4:00:00 AM,RFC,MIDATL,BC,BC,2929.793,True
11/3/2021 9:00:00 AM,11/3/2021 5:00:00 AM,RFC,MIDATL,BC,BC,3195.926,True
11/3/2021 10:00:00 AM,11/3/2021 6:00:00 AM,RFC,MIDATL,BC,BC,3588.534,True
11/3/2021 11:00:00 AM,11/3/2021 7:00:00 AM,RFC,MIDATL,BC,BC,3837.267,True
11/3/2021 12:00:00 PM,11/3/2021 8:00:00 AM,RFC,MIDATL,BC,BC,3789.813,True
11/3/2021 1:00:00 PM,11/3/2021 9:00:00 AM,RFC,MIDATL,BC,BC,3569.088,True
11/3/2021 2:00:00 PM,11/3/2021 10:00:00 AM,RFC,MIDATL,BC,BC,3364.841,True
11/3/2021 3:00:00 PM,11/3/2021 11:00:00 AM,RFC,MIDATL,BC,BC,3215.865,True
11/3/2021 4:00:00 PM,11/3/2021 12:00:00 PM,RFC,MIDATL,BC,BC,3142.823,True
11/3/2021 5:00:00 PM,11/3/2021 1:00:00 PM,RFC,MIDATL,BC,BC,3081.689,True
11/3/2021 6:00:00 PM,11/3/2021 2:00:00 PM,RFC,MIDATL,BC,BC,3049.753,True
11/3/2021 7:00:00 PM,11/3/2021 3:00:00 PM,RFC,MIDATL,BC,BC,3075.324,True
11/3/2021 8:00:00 PM,11/3/2021 4:00:00 PM,RFC,MIDATL,BC,BC,3207.153,True
11/3/2021 9:00:00 PM,11/3/2021 5:00:00 PM,RFC,MIDATL,BC,BC,3415.844,True
11/3/2021 10:00:00 PM,11/3/2021 6:00:00 PM,RFC,MIDATL,BC,BC,3641.732,True
11/3/2021 11:00:00 PM,11/3/2021 7:00:00 PM,RFC,MIDATL,BC,BC,3671.828,True
11/4/2021 12:00:00 AM,11/3/2021 8:00:00 PM,RFC,MIDATL,BC,BC,3607.661,True
11/4/2021 1:00:00 AM,11/3/2021 9:00:00 PM,RFC,MIDATL,BC,BC,3462.775,True
11/4/2021 2:00:00 AM,11/3/2021 10:00:00 PM,RFC,MIDATL,BC,BC,3253.113,True
11/4/2021 3:00:00 AM,11/3/2021 11:00:00 PM,RFC,MIDATL,BC,BC,3055.104,True
11/4/2021 4:00:00 AM,11/4/2021 12:00:00 AM,RFC,MIDATL,BC,BC,2924.794,True
11/4/2021 5:00:00 AM,11/4/2021 1:00:00 AM,RFC,MIDATL,BC,BC,2854.351,True
11/4/2021 6:00:00 AM,11/4/2021 2:00:00 AM,RFC,MIDATL,BC,BC,2845.821,True
11/4/2021 7:00:00 AM,11/4/2021 3:00:00 AM,RFC,MIDATL,BC,BC,2893.054,True
11/4/2021 8:00:00 AM,11/4/2021 4:00:00 AM,RFC,MIDATL,BC,BC,3014.335,True
11/4/2021 9:00:00 AM,11/4/2021 5:00:00 AM,RFC,MIDATL,BC,BC,3275.416,True
11/4/2021 10:00:00 AM,11/4/2021 6:00:00 AM,RFC,MIDATL,BC,BC,3636.620,True
11/4/2021 11:00:00 AM,11/4/2021 7:00:00 AM,RFC,MIDATL,BC,BC,3862.102,True
11/4/2021 12:00:00 PM,11/4/2021 8:00:00 AM,RFC,MIDATL,BC,BC,3849.181,True
11/4/2021 1:00:00 PM,11/4/2021 9:00:00 AM,RFC,MIDATL,BC,BC,3671.421,True
11/4/2021 2:00:00 PM,11/4/2021 10:00:00 AM,RFC,MIDATL,BC,BC,3423.011,True
11/4/2021 3:00:00 PM,11/4/2021 11:00:00 AM,RFC,MIDATL,BC,BC,3272.006,True
11/4/2021 4:00:00 PM,11/4/2021 12:00:00 PM,RFC,MIDATL,BC,BC,3201.198,True
11/4/2021 5:00:00 PM,11/4/2021 1:00:00 PM,RFC,MIDATL,BC,BC,3155.009,True
11/4/2021 6:00:00 PM,11/4/2021 2:00:00 PM,RFC,MIDATL,BC,BC,3153.134,True
11/4/2021 7:00:00 PM,11/4/2021 3:00:00 PM,RFC,MIDATL,BC,BC,3160.317,True
11/4/2021 8:00:00 PM,11/4/2021 4:00:00 PM,RFC,MIDATL,BC,BC,3233.745,True
11/4/2021 9:00:00 PM,11/4/2021 5:00:00 PM,RFC,MIDATL,BC,BC,3426.742,True
11/4/2021 10:00:00 PM,11/4/2021 6:00:00 PM,RFC,MIDATL,BC,BC,3639.114,True
11/4/2021 11:00:00 PM,11/4/2021 7:00:00 PM,RFC,MIDATL,BC,BC,3677.964,True
11/5/2021 12:00:00 AM,11/4/2021 8:00:00 PM,RFC,MIDATL,BC,BC,3633.436,True
11/5/2021 1:00:00 AM,11/4/2021 9:00:00 PM,RFC,MIDATL,BC,BC,3516.546,True
11/5/2021 2:00:00 AM,11/4/2021 10:00:00 PM,RFC,MIDATL,BC,BC,3337.715,True
11/5/2021 3:00:00 AM,11/4/2021 11:00:00 PM,RFC,MIDATL,BC,BC,3166.053,True
11/5/2021 4:00:00 AM,11/5/2021 12:00:00 AM,RFC,MIDATL,BC,BC,3069.055,True
11/5/2021 5:00:00 AM,11/5/2021 1:00:00 AM,RFC,MIDATL,BC,BC,3021.197,True
11/5/2021 6:00:00 AM,11/5/2021 2:00:00 AM,RFC,MIDATL,BC,BC,3027.572,True
11/5/2021 7:00:00 AM,11/5/2021 3:00:00 AM,RFC,MIDATL,BC,BC,3059.784,True
11/5/2021 8:00:00 AM,11/5/2021 4:00:00 AM,RFC,MIDATL,BC,BC,3191.759,True
11/5/2021 9:00:00 AM,11/5/2021 5:00:00 AM,RFC,MIDATL,BC,BC,3443.400,True
11/5/2021 10:00:00 AM,11/5/2021 6:00:00 AM,RFC,MIDATL,BC,BC,3794.952,True
11/5/2021 11:00:00 AM,11/5/2021 7:00:00 AM,RFC,MIDATL,BC,BC,4023.017,True
11/5/2021 12:00:00 PM,11/5/2021 8:00:00 AM,RFC,MIDATL,BC,BC,3976.961,True
11/5/2021 1:00:00 PM,11/5/2021 9:00:00 AM,RFC,MIDATL,BC,BC,3699.411,True
11/5/2021 2:00:00 PM,11/5/2021 10:00:00 AM,RFC,MIDATL,BC,BC,3450.631,True
11/5/2021 3:00:00 PM,11/5/2021 11:00:00 AM,RFC,MIDATL,BC,BC,3260.741,True
11/5/2021 4:00:00 PM,11/5/2021 12:00:00 PM,RFC,MIDATL,BC,BC,3154.672,True
11/5/2021 5:00:00 PM,11/5/2021 1:00:00 PM,RFC,MIDATL,BC,BC,3100.832,True
11/5/2021 6:00:00 PM,11/5/2021 2:00:00 PM,RFC,MIDATL,BC,BC,3058.373,True
11/5/2021 7:00:00 PM,11/5/2021 3:00:00 PM,RFC,MIDATL,BC,BC,3068.165,True
11/5/2021 8:00:00 PM,11/5/2021 4:00:00 PM,RFC,MIDATL,BC,BC,3180.765,True
11/5/2021 9:00:00 PM,11/5/2021 5:00:00 PM,RFC,MIDATL,BC,BC,3335.439,True
11/5/2021 10:00:00 PM,11/5/2021 6:00:00 PM,RFC,MIDATL,BC,BC,3514.966,True
11/5/2021 11:00:00 PM,11/5/2021 7:00:00 PM,RFC,MIDATL,BC,BC,3537.231,True
11/6/2021 12:00:00 AM,11/5/2021 8:00:00 PM,RFC,MIDATL,BC,BC,3494.349,True
11/6/2021 1:00:00 AM,11/5/2021 9:00:00 PM,RFC,MIDATL,BC,BC,3426.064,True
11/6/2021 2:00:00 AM,11/5/2021 10:00:00 PM,RFC,MIDATL,BC,BC,3306.902,True
11/6/2021 3:00:00 AM,11/5/2021 11:00:00 PM,RFC,MIDATL,BC,BC,3183.820,True
11/6/2021 4:00:00 AM,11/6/2021 12:00:00 AM,RFC,MIDATL,BC,BC,3096.541,True
11/6/2021 5:00:00 AM,11/6/2021 1:00:00 AM,RFC,MIDATL,BC,BC,3049.997,True
11/6/2021 6:00:00 AM,11/6/2021 2:00:00 AM,RFC,MIDATL,BC,BC,3051.396,True
11/6/2021 7:00:00 AM,11/6/2021 3:00:00 AM,RFC,MIDATL,BC,BC,3072.670,True
11/6/2021 8:00:00 AM,11/6/2021 4:00:00 AM,RFC,MIDATL,BC,BC,3144.470,True
11/6/2021 9:00:00 AM,11/6/2021 5:00:00 AM,RFC,MIDATL,BC,BC,3196.676,True
11/6/2021 10:00:00 AM,11/6/2021 6:00:00 AM,RFC,MIDATL,BC,BC,3384.428,True
11/6/2021 11:00:00 AM,11/6/2021 7:00:00 AM,RFC,MIDATL,BC,BC,3623.607,True
11/6/2021 12:00:00 PM,11/6/2021 8:00:00 AM,RFC,MIDATL,BC,BC,3714.866,True
11/6/2021 1:00:00 PM,11/6/2021 9:00:00 AM,RFC,MIDATL,BC,BC,3578.973,True
11/6/2021 2:00:00 PM,11/6/2021 10:00:00 AM,RFC,MIDATL,BC,BC,3339.842,True
11/6/2021 3:00:00 PM,11/6/2021 11:00:00 AM,RFC,MIDATL,BC,BC,3134.617,True
11/6/2021 4:00:00 PM,11/6/2021 12:00:00 PM,RFC,MIDATL,BC,BC,3023.804,True
11/6/2021 5:00:00 PM,11/6/2021 1:00:00 PM,RFC,MIDATL,BC,BC,2944.868,True
11/6/2021 6:00:00 PM,11/6/2021 2:00:00 PM,RFC,MIDATL,BC,BC,2864.350,True
11/6/2021 7:00:00 PM,11/6/2021 3:00:00 PM,RFC,MIDATL,BC,BC,2877.036,True
11/6/2021 8:00:00 PM,11/6/2021 4:00:00 PM,RFC,MIDATL,BC,BC,2985.989,True
11/6/2021 9:00:00 PM,11/6/2021 5:00:00 PM,RFC,MIDATL,BC,BC,3108.905,True
11/6/2021 10:00:00 PM,11/6/2021 6:00:00 PM,RFC,MIDATL,BC,BC,3305.737,True
11/6/2021 11:00:00 PM,11/6/2021 7:00:00 PM,RFC,MIDATL,BC,BC,3340.218,True
11/7/2021 12:00:00 AM,11/6/2021 8:00:00 PM,RFC,MIDATL,BC,BC,3316.844,True
11/7/2021 1:00:00 AM,11/6/2021 9:00:00 PM,RFC,MIDATL,BC,BC,3265.736,True
11/7/2021 2:00:00 AM,11/6/2021 10:00:00 PM,RFC,MIDATL,BC,BC,3156.505,True
11/7/2021 3:00:00 AM,11/6/2021 11:00:00 PM,RFC,MIDATL,BC,BC,3030.978,True
11/7/2021 4:00:00 AM,11/7/2021 12:00:00 AM,RFC,MIDATL,BC,BC,2923.309,True
11/7/2021 5:00:00 AM,11/7/2021 1:00:00 AM,RFC,MIDATL,BC,BC,2861.478,True
11/7/2021 6:00:00 AM,11/7/2021 1:00:00 AM,RFC,MIDATL,BC,BC,2822.226,True
11/7/2021 7:00:00 AM,11/7/2021 2:00:00 AM,RFC,MIDATL,BC,BC,2824.627,True
11/7/2021 8:00:00 AM,11/7/2021 3:00:00 AM,RFC,MIDATL,BC,BC,2859.230,True
11/7/2021 9:00:00 AM,11/7/2021 4:00:00 AM,RFC,MIDATL,BC,BC,2935.377,True
11/7/2021 10:00:00 AM,11/7/2021 5:00:00 AM,RFC,MIDATL,BC,BC,3064.428,True
11/7/2021 11:00:00 AM,11/7/2021 6:00:00 AM,RFC,MIDATL,BC,BC,3223.948,True
11/7/2021 12:00:00 PM,11/7/2021 7:00:00 AM,RFC,MIDATL,BC,BC,3290.389,True
11/7/2021 1:00:00 PM,11/7/2021 8:00:00 AM,RFC,MIDATL,BC,BC,3282.338,True
11/7/2021 2:00:00 PM,11/7/2021 9:00:00 AM,RFC,MIDATL,BC,BC,3161.752,True
11/7/2021 3:00:00 PM,11/7/2021 10:00:00 AM,RFC,MIDATL,BC,BC,3028.860,True
11/7/2021 4:00:00 PM,11/7/2021 11:00:00 AM,RFC,MIDATL,BC,BC,2949.266,True
11/7/2021 5:00:00 PM,11/7/2021 12:00:00 PM,RFC,MIDATL,BC,BC,2899.078,True
11/7/2021 6:00:00 PM,11/7/2021 1:00:00 PM,RFC,MIDATL,BC,BC,2895.268,True
11/7/2021 7:00:00 PM,11/7/2021 2:00:00 PM,RFC,MIDATL,BC,BC,2908.663,True
11/7/2021 8:00:00 PM,11/7/2021 3:00:00 PM,RFC,MIDATL,BC,BC,2974.074,True
11/7/2021 9:00:00 PM,11/7/2021 4:00:00 PM,RFC,MIDATL,BC,BC,3136.571,True
11/7/2021 10:00:00 PM,11/7/2021 5:00:00 PM,RFC,MIDATL,BC,BC,3432.624,True
11/7/2021 11:00:00 PM,11/7/2021 6:00:00 PM,RFC,MIDATL,BC,BC,3490.327,True
11/8/2021 12:00:00 AM,11/7/2021 7:00:00 PM,RFC,MIDATL,BC,BC,3446.805,True
11/8/2021 1:00:00 AM,11/7/2021 8:00:00 PM,RFC,MIDATL,BC,BC,3363.502,True
11/8/2021 2:00:00 AM,11/7/2021 9:00:00 PM,RFC,MIDATL,BC,BC,3241.124,True
11/8/2021 3:00:00 AM,11/7/2021 10:00:00 PM,RFC,MIDATL,BC,BC,3072.160,True
11/8/2021 4:00:00 AM,11/7/2021 11:00:00 PM,RFC,MIDATL,BC,BC,2911.683,True
11/8/2021 5:00:00 AM,11/8/2021 12:00:00 AM,RFC,MIDATL,BC,BC,2824.809,True
11/8/2021 6:00:00 AM,11/8/2021 1:00:00 AM,RFC,MIDATL,BC,BC,2771.375,True
11/8/2021 7:00:00 AM,11/8/2021 2:00:00 AM,RFC,MIDATL,BC,BC,2756.907,True
11/8/2021 8:00:00 AM,11/8/2021 3:00:00 AM,RFC,MIDATL,BC,BC,2777.982,True
11/8/2021 9:00:00 AM,11/8/2021 4:00:00 AM,RFC,MIDATL,BC,BC,2877.908,True
11/8/2021 10:00:00 AM,11/8/2021 5:00:00 AM,RFC,MIDATL,BC,BC,3114.352,True
11/8/2021 11:00:00 AM,11/8/2021 6:00:00 AM,RFC,MIDATL,BC,BC,3428.938,True
11/8/2021 12:00:00 PM,11/8/2021 7:00:00 AM,RFC,MIDATL,BC,BC,3558.992,True
11/8/2021 1:00:00 PM,11/8/2021 8:00:00 AM,RFC,MIDATL,BC,BC,3396.017,True
11/8/2021 2:00:00 PM,11/8/2021 9:00:00 AM,RFC,MIDATL,BC,BC,3231.790,True
11/8/2021 3:00:00 PM,11/8/2021 10:00:00 AM,RFC,MIDATL,BC,BC,3110.549,True
11/8/2021 4:00:00 PM,11/8/2021 11:00:00 AM,RFC,MIDATL,BC,BC,3011.844,True
11/8/2021 5:00:00 PM,11/8/2021 12:00:00 PM,RFC,MIDATL,BC,BC,3023.997,True
11/8/2021 6:00:00 PM,11/8/2021 1:00:00 PM,RFC,MIDATL,BC,BC,3027.333,True
11/8/2021 7:00:00 PM,11/8/2021 2:00:00 PM,RFC,MIDATL,BC,BC,3030.932,True
11/8/2021 8:00:00 PM,11/8/2021 3:00:00 PM,RFC,MIDATL,BC,BC,3069.303,True
11/8/2021 9:00:00 PM,11/8/2021 4:00:00 PM,RFC,MIDATL,BC,BC,3196.181,True
11/8/2021 10:00:00 PM,11/8/2021 5:00:00 PM,RFC,MIDATL,BC,BC,3417.107,True
11/8/2021 11:00:00 PM,11/8/2021 6:00:00 PM,RFC,MIDATL,BC,BC,3449.575,True
11/9/2021 12:00:00 AM,11/8/2021 7:00:00 PM,RFC,MIDATL,BC,BC,3367.067,True
11/9/2021 1:00:00 AM,11/8/2021 8:00:00 PM,RFC,MIDATL,BC,BC,3271.226,True
11/9/2021 2:00:00 AM,11/8/2021 9:00:00 PM,RFC,MIDATL,BC,BC,3109.552,True
11/9/2021 3:00:00 AM,11/8/2021 10:00:00 PM,RFC,MIDATL,BC,BC,2900.955,True
11/9/2021 4:00:00 AM,11/8/2021 11:00:00 PM,RFC,MIDATL,BC,BC,2725.052,True
11/9/2021 5:00:00 AM,11/9/2021 12:00:00 AM,RFC,MIDATL,BC,BC,2600.990,True
11/9/2021 6:00:00 AM,11/9/2021 1:00:00 AM,RFC,MIDATL,BC,BC,2551.857,True
11/9/2021 7:00:00 AM,11/9/2021 2:00:00 AM,RFC,MIDATL,BC,BC,2533.796,True
11/9/2021 8:00:00 AM,11/9/2021 3:00:00 AM,RFC,MIDATL,BC,BC,2555.228,True
11/9/2021 9:00:00 AM,11/9/2021 4:00:00 AM,RFC,MIDATL,BC,BC,2660.190,True
11/9/2021 10:00:00 AM,11/9/2021 5:00:00 AM,RFC,MIDATL,BC,BC,2892.841,True
11/9/2021 11:00:00 AM,11/9/2021 6:00:00 AM,RFC,MIDATL,BC,BC,3233.541,True
11/9/2021 12:00:00 PM,11/9/2021 7:00:00 AM,RFC,MIDATL,BC,BC,3339.299,True
11/9/2021 1:00:00 PM,11/9/2021 8:00:00 AM,RFC,MIDATL,BC,BC,3205.303,True
11/9/2021 2:00:00 PM,11/9/2021 9:00:00 AM,RFC,MIDATL,BC,BC,3074.718,True
11/9/2021 3:00:00 PM,11/9/2021 10:00:00 AM,RFC,MIDATL,BC,BC,2997.670,True
11/9/2021 4:00:00 PM,11/9/2021 11:00:00 AM,RFC,MIDATL,BC,BC,2939.944,True
11/9/2021 5:00:00 PM,11/9/2021 12:00:00 PM,RFC,MIDATL,BC,BC,2942.673,True
11/9/2021 6:00:00 PM,11/9/2021 1:00:00 PM,RFC,MIDATL,BC,BC,2962.128,True
11/9/2021 7:00:00 PM,11/9/2021 2:00:00 PM,RFC,MIDATL,BC,BC,2990.710,True
11/9/2021 8:00:00 PM,11/9/2021 3:00:00 PM,RFC,MIDATL,BC,BC,3062.741,True
11/9/2021 9:00:00 PM,11/9/2021 4:00:00 PM,RFC,MIDATL,BC,BC,3169.448,True
11/9/2021 10:00:00 PM,11/9/2021 5:00:00 PM,RFC,MIDATL,BC,BC,3377.821,True
11/9/2021 11:00:00 PM,11/9/2021 6:00:00 PM,RFC,MIDATL,BC,BC,3382.783,True
11/10/2021 12:00:00 AM,11/9/2021 7:00:00 PM,RFC,MIDATL,BC,BC,3310.327,True
11/10/2021 1:00:00 AM,11/9/2021 8:00:00 PM,RFC,MIDATL,BC,BC,3200.847,True
11/10/2021 2:00:00 AM,11/9/2021 9:00:00 PM,RFC,MIDATL,BC,BC,3050.525,True
11/10/2021 3:00:00 AM,11/9/2021 10:00:00 PM,RFC,MIDATL,BC,BC,2854.385,True
11/10/2021 4:00:00 AM,11/9/2021 11:00:00 PM,RFC,MIDATL,BC,BC,2653.675,True
11/10/2021 5:00:00 AM,11/10/2021 12:00:00 AM,RFC,MIDATL,BC,BC,2506.853,True
11/10/2021 6:00:00 AM,11/10/2021 1:00:00 AM,RFC,MIDATL,BC,BC,2437.151,True
11/10/2021 7:00:00 AM,11/10/2021 2:00:00 AM,RFC,MIDATL,BC,BC,2403.236,True
11/10/2021 8:00:00 AM,11/10/2021 3:00:00 AM,RFC,MIDATL,BC,BC,2403.785,True
11/10/2021 9:00:00 AM,11/10/2021 4:00:00 AM,RFC,MIDATL,BC,BC,2485.158,True
11/10/2021 10:00:00 AM,11/10/2021 5:00:00 AM,RFC,MIDATL,BC,BC,2670.055,True
11/10/2021 11:00:00 AM,11/10/2021 6:00:00 AM,RFC,MIDATL,BC,BC,2985.677,True
11/10/2021 12:00:00 PM,11/10/2021 7:00:00 AM,RFC,MIDATL,BC,BC,3105.224,True
11/10/2021 1:00:00 PM,11/10/2021 8:00:00 AM,RFC,MIDATL,BC,BC,3069.266,True
11/10/2021 2:00:00 PM,11/10/2021 9:00:00 AM,RFC,MIDATL,BC,BC,3012.715,True
11/10/2021 3:00:00 PM,11/10/2021 10:00:00 AM,RFC,MIDATL,BC,BC,2954.796,True
11/10/2021 4:00:00 PM,11/10/2021 11:00:00 AM,RFC,MIDATL,BC,BC,2935.735,True
11/10/2021 5:00:00 PM,11/10/2021 12:00:00 PM,RFC,MIDATL,BC,BC,2966.492,True
11/10/2021 6:00:00 PM,11/10/2021 1:00:00 PM,RFC,MIDATL,BC,BC,2971.567,True
11/10/2021 7:00:00 PM,11/10/2021 2:00:00 PM,RFC,MIDATL,BC,BC,3002.314,True
11/10/2021 8:00:00 PM,11/10/2021 3:00:00 PM,RFC,MIDATL,BC,BC,3048.240,True
11/10/2021 9:00:00 PM,11/10/2021 4:00:00 PM,RFC,MIDATL,BC,BC,3160.648,True
11/10/2021 10:00:00 PM,11/10/2021 5:00:00 PM,RFC,MIDATL,BC,BC,3362.546,True
11/10/2021 11:00:00 PM,11/10/2021 6:00:00 PM,RFC,MIDATL,BC,BC,3362.419,True
11/11/2021 12:00:00 AM,11/10/2021 7:00:00 PM,RFC,MIDATL,BC,BC,3289.961,True
11/11/2021 1:00:00 AM,11/10/2021 8:00:00 PM,RFC,MIDATL,BC,BC,3190.846,True
11/11/2021 2:00:00 AM,11/10/2021 9:00:00 PM,RFC,MIDATL,BC,BC,3040.841,True
11/11/2021 3:00:00 AM,11/10/2021 10:00:00 PM,RFC,MIDATL,BC,BC,2839.655,True
11/11/2021 4:00:00 AM,11/10/2021 11:00:00 PM,RFC,MIDATL,BC,BC,2653.291,True
11/11/2021 5:00:00 AM,11/11/2021 12:00:00 AM,RFC,MIDATL,BC,BC,2533.921,True
11/11/2021 6:00:00 AM,11/11/2021 1:00:00 AM,RFC,MIDATL,BC,BC,2469.956,True
11/11/2021 7:00:00 AM,11/11/2021 2:00:00 AM,RFC,MIDATL,BC,BC,2445.213,True
11/11/2021 8:00:00 AM,11/11/2021 3:00:00 AM,RFC,MIDATL,BC,BC,2456.220,True
11/11/2021 9:00:00 AM,11/11/2021 4:00:00 AM,RFC,MIDATL,BC,BC,2531.873,True
11/11/2021 10:00:00 AM,11/11/2021 5:00:00 AM,RFC,MIDATL,BC,BC,2747.089,True
11/11/2021 11:00:00 AM,11/11/2021 6:00:00 AM,RFC,MIDATL,BC,BC,3049.555,True
11/11/2021 12:00:00 PM,11/11/2021 7:00:00 AM,RFC,MIDATL,BC,BC,3189.639,True
11/11/2021 1:00:00 PM,11/11/2021 8:00:00 AM,RFC,MIDATL,BC,BC,3116.841,True
11/11/2021 2:00:00 PM,11/11/2021 9:00:00 AM,RFC,MIDATL,BC,BC,3032.028,True
11/11/2021 3:00:00 PM,11/11/2021 10:00:00 AM,RFC,MIDATL,BC,BC,2979.193,True
