datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
11/1/2020 11:00:00 PM,11/1/2020 6:00:00 PM,RFC,MIDATL,BC,BC,3371.182,True
11/2/2020 12:00:00 AM,11/1/2020 7:00:00 PM,RFC,MIDATL,BC,BC,3308.158,True
11/2/2020 1:00:00 AM,11/1/2020 8:00:00 PM,RFC,MIDATL,BC,BC,3243.202,True
11/2/2020 2:00:00 AM,11/1/2020 9:00:00 PM,RFC,MIDATL,BC,BC,3152.019,True
11/2/2020 3:00:00 AM,11/1/2020 10:00:00 PM,RFC,MIDATL,BC,BC,2998.911,True
11/2/2020 4:00:00 AM,11/1/2020 11:00:00 PM,RFC,MIDATL,BC,BC,2911.478,True
11/2/2020 5:00:00 AM,11/2/2020 12:00:00 AM,RFC,MIDATL,BC,BC,2809.537,True
11/2/2020 6:00:00 AM,11/2/2020 1:00:00 AM,RFC,MIDATL,BC,BC,2784.941,True
11/2/2020 7:00:00 AM,11/2/2020 2:00:00 AM,RFC,MIDATL,BC,BC,2775.527,True
11/2/2020 8:00:00 AM,11/2/2020 3:00:00 AM,RFC,MIDATL,BC,BC,2827.203,True
11/2/2020 9:00:00 AM,11/2/2020 4:00:00 AM,RFC,MIDATL,BC,BC,2937.366,True
11/2/2020 10:00:00 AM,11/2/2020 5:00:00 AM,RFC,MIDATL,BC,BC,3177.143,True
11/2/2020 11:00:00 AM,11/2/2020 6:00:00 AM,RFC,MIDATL,BC,BC,3460.889,True
11/2/2020 12:00:00 PM,11/2/2020 7:00:00 AM,RFC,MIDATL,BC,BC,3599.983,True
11/2/2020 1:00:00 PM,11/2/2020 8:00:00 AM,RFC,MIDATL,BC,BC,3622.958,True
11/2/2020 2:00:00 PM,11/2/2020 9:00:00 AM,RFC,MIDATL,BC,BC,3502.466,True
11/2/2020 3:00:00 PM,11/2/2020 10:00:00 AM,RFC,MIDATL,BC,BC,3411.809,True
11/2/2020 4:00:00 PM,11/2/2020 11:00:00 AM,RFC,MIDATL,BC,BC,3353.494,True
11/2/2020 5:00:00 PM,11/2/2020 12:00:00 PM,RFC,MIDATL,BC,BC,3304.657,True
11/2/2020 6:00:00 PM,11/2/2020 1:00:00 PM,RFC,MIDATL,BC,BC,3260.474,True
11/2/2020 7:00:00 PM,11/2/2020 2:00:00 PM,RFC,MIDATL,BC,BC,3234.670,True
11/2/2020 8:00:00 PM,11/2/2020 3:00:00 PM,RFC,MIDATL,BC,BC,3301.707,True
11/2/2020 9:00:00 PM,11/2/2020 4:00:00 PM,RFC,MIDATL,BC,BC,3473.411,True
11/2/2020 10:00:00 PM,11/2/2020 5:00:00 PM,RFC,MIDATL,BC,BC,3789.891,True
11/2/2020 11:00:00 PM,11/2/2020 6:00:00 PM,RFC,MIDATL,BC,BC,3845.829,True
11/3/2020 12:00:00 AM,11/2/2020 7:00:00 PM,RFC,MIDATL,BC,BC,3790.269,True
11/3/2020 1:00:00 AM,11/2/2020 8:00:00 PM,RFC,MIDATL,BC,BC,3690.479,True
11/3/2020 2:00:00 AM,11/2/2020 9:00:00 PM,RFC,MIDATL,BC,BC,3531.675,True
11/3/2020 3:00:00 AM,11/2/2020 10:00:00 PM,RFC,MIDATL,BC,BC,3318.526,True
11/3/2020 4:00:00 AM,11/2/2020 11:00:00 PM,RFC,MIDATL,BC,BC,3108.873,True
11/3/2020 5:00:00 AM,11/3/2020 12:00:00 AM,RFC,MIDATL,BC,BC,2964.428,True
11/3/2020 6:00:00 AM,11/3/2020 1:00:00 AM,RFC,MIDATL,BC,BC,2884.336,True
11/3/2020 7:00:00 AM,11/3/2020 2:00:00 AM,RFC,MIDATL,BC,BC,2852.379,True
11/3/2020 8:00:00 AM,11/3/2020 3:00:00 AM,RFC,MIDATL,BC,BC,2868.670,True
11/3/2020 9:00:00 AM,11/3/2020 4:00:00 AM,RFC,MIDATL,BC,BC,2959.337,True
11/3/2020 10:00:00 AM,11/3/2020 5:00:00 AM,RFC,MIDATL,BC,BC,3148.107,True
11/3/2020 11:00:00 AM,11/3/2020 6:00:00 AM,RFC,MIDATL,BC,BC,3384.888,True
11/3/2020 12:00:00 PM,11/3/2020 7:00:00 AM,RFC,MIDATL,BC,BC,3444.588,True
11/3/2020 1:00:00 PM,11/3/2020 8:00:00 AM,RFC,MIDATL,BC,BC,3370.782,True
11/3/2020 2:00:00 PM,11/3/2020 9:00:00 AM,RFC,MIDATL,BC,BC,3254.945,True
11/3/2020 3:00:00 PM,11/3/2020 10:00:00 AM,RFC,MIDATL,BC,BC,3147.102,True
11/3/2020 4:00:00 PM,11/3/2020 11:00:00 AM,RFC,MIDATL,BC,BC,3078.687,True
11/3/2020 5:00:00 PM,11/3/2020 12:00:00 PM,RFC,MIDATL,BC,BC,3033.420,True
11/3/2020 6:00:00 PM,11/3/2020 1:00:00 PM,RFC,MIDATL,BC,BC,3007.077,True
11/3/2020 7:00:00 PM,11/3/2020 2:00:00 PM,RFC,MIDATL,BC,BC,3094.964,True
11/3/2020 8:00:00 PM,11/3/2020 3:00:00 PM,RFC,MIDATL,BC,BC,3136.932,True
11/3/2020 9:00:00 PM,11/3/2020 4:00:00 PM,RFC,MIDATL,BC,BC,3204.374,True
11/3/2020 10:00:00 PM,11/3/2020 5:00:00 PM,RFC,MIDATL,BC,BC,3467.351,True
11/3/2020 11:00:00 PM,11/3/2020 6:00:00 PM,RFC,MIDATL,BC,BC,3524.678,True
11/4/2020 12:00:00 AM,11/3/2020 7:00:00 PM,RFC,MIDATL,BC,BC,3455.728,True
11/4/2020 1:00:00 AM,11/3/2020 8:00:00 PM,RFC,MIDATL,BC,BC,3356.206,True
11/4/2020 2:00:00 AM,11/3/2020 9:00:00 PM,RFC,MIDATL,BC,BC,3226.412,True
11/4/2020 3:00:00 AM,11/3/2020 10:00:00 PM,RFC,MIDATL,BC,BC,3052.584,True
11/4/2020 4:00:00 AM,11/3/2020 11:00:00 PM,RFC,MIDATL,BC,BC,2902.924,True
11/4/2020 5:00:00 AM,11/4/2020 12:00:00 AM,RFC,MIDATL,BC,BC,2805.334,True
11/4/2020 6:00:00 AM,11/4/2020 1:00:00 AM,RFC,MIDATL,BC,BC,2744.457,True
11/4/2020 7:00:00 AM,11/4/2020 2:00:00 AM,RFC,MIDATL,BC,BC,2724.893,True
11/4/2020 8:00:00 AM,11/4/2020 3:00:00 AM,RFC,MIDATL,BC,BC,2753.273,True
11/4/2020 9:00:00 AM,11/4/2020 4:00:00 AM,RFC,MIDATL,BC,BC,2858.539,True
11/4/2020 10:00:00 AM,11/4/2020 5:00:00 AM,RFC,MIDATL,BC,BC,3092.314,True
11/4/2020 11:00:00 AM,11/4/2020 6:00:00 AM,RFC,MIDATL,BC,BC,3374.121,True
11/4/2020 12:00:00 PM,11/4/2020 7:00:00 AM,RFC,MIDATL,BC,BC,3498.614,True
11/4/2020 1:00:00 PM,11/4/2020 8:00:00 AM,RFC,MIDATL,BC,BC,3368.748,True
11/4/2020 2:00:00 PM,11/4/2020 9:00:00 AM,RFC,MIDATL,BC,BC,3181.319,True
11/4/2020 3:00:00 PM,11/4/2020 10:00:00 AM,RFC,MIDATL,BC,BC,3062.822,True
11/4/2020 4:00:00 PM,11/4/2020 11:00:00 AM,RFC,MIDATL,BC,BC,3019.578,True
11/4/2020 5:00:00 PM,11/4/2020 12:00:00 PM,RFC,MIDATL,BC,BC,2993.763,True
11/4/2020 6:00:00 PM,11/4/2020 1:00:00 PM,RFC,MIDATL,BC,BC,2969.592,True
11/4/2020 7:00:00 PM,11/4/2020 2:00:00 PM,RFC,MIDATL,BC,BC,2979.572,True
11/4/2020 8:00:00 PM,11/4/2020 3:00:00 PM,RFC,MIDATL,BC,BC,3033.906,True
11/4/2020 9:00:00 PM,11/4/2020 4:00:00 PM,RFC,MIDATL,BC,BC,3127.277,True
11/4/2020 10:00:00 PM,11/4/2020 5:00:00 PM,RFC,MIDATL,BC,BC,3366.969,True
11/4/2020 11:00:00 PM,11/4/2020 6:00:00 PM,RFC,MIDATL,BC,BC,3398.946,True
11/5/2020 12:00:00 AM,11/4/2020 7:00:00 PM,RFC,MIDATL,BC,BC,3321.835,True
11/5/2020 1:00:00 AM,11/4/2020 8:00:00 PM,RFC,MIDATL,BC,BC,3206.097,True
11/5/2020 2:00:00 AM,11/4/2020 9:00:00 PM,RFC,MIDATL,BC,BC,3053.345,True
11/5/2020 3:00:00 AM,11/4/2020 10:00:00 PM,RFC,MIDATL,BC,BC,2852.192,True
11/5/2020 4:00:00 AM,11/4/2020 11:00:00 PM,RFC,MIDATL,BC,BC,2666.346,True
11/5/2020 5:00:00 AM,11/5/2020 12:00:00 AM,RFC,MIDATL,BC,BC,2547.105,True
11/5/2020 6:00:00 AM,11/5/2020 1:00:00 AM,RFC,MIDATL,BC,BC,2494.138,True
11/5/2020 7:00:00 AM,11/5/2020 2:00:00 AM,RFC,MIDATL,BC,BC,2473.459,True
11/5/2020 8:00:00 AM,11/5/2020 3:00:00 AM,RFC,MIDATL,BC,BC,2498.316,True
11/5/2020 9:00:00 AM,11/5/2020 4:00:00 AM,RFC,MIDATL,BC,BC,2593.481,True
11/5/2020 10:00:00 AM,11/5/2020 5:00:00 AM,RFC,MIDATL,BC,BC,2805.993,True
11/5/2020 11:00:00 AM,11/5/2020 6:00:00 AM,RFC,MIDATL,BC,BC,3059.910,True
11/5/2020 12:00:00 PM,11/5/2020 7:00:00 AM,RFC,MIDATL,BC,BC,3216.836,True
11/5/2020 1:00:00 PM,11/5/2020 8:00:00 AM,RFC,MIDATL,BC,BC,3164.015,True
11/5/2020 2:00:00 PM,11/5/2020 9:00:00 AM,RFC,MIDATL,BC,BC,3048.183,True
11/5/2020 3:00:00 PM,11/5/2020 10:00:00 AM,RFC,MIDATL,BC,BC,2966.884,True
11/5/2020 4:00:00 PM,11/5/2020 11:00:00 AM,RFC,MIDATL,BC,BC,2957.681,True
11/5/2020 5:00:00 PM,11/5/2020 12:00:00 PM,RFC,MIDATL,BC,BC,2949.188,True
11/5/2020 6:00:00 PM,11/5/2020 1:00:00 PM,RFC,MIDATL,BC,BC,2936.649,True
11/5/2020 7:00:00 PM,11/5/2020 2:00:00 PM,RFC,MIDATL,BC,BC,2962.466,True
11/5/2020 8:00:00 PM,11/5/2020 3:00:00 PM,RFC,MIDATL,BC,BC,3024.840,True
11/5/2020 9:00:00 PM,11/5/2020 4:00:00 PM,RFC,MIDATL,BC,BC,3088.524,True
11/5/2020 10:00:00 PM,11/5/2020 5:00:00 PM,RFC,MIDATL,BC,BC,3321.051,True
11/5/2020 11:00:00 PM,11/5/2020 6:00:00 PM,RFC,MIDATL,BC,BC,3347.757,True
11/6/2020 12:00:00 AM,11/5/2020 7:00:00 PM,RFC,MIDATL,BC,BC,3267.533,True
11/6/2020 1:00:00 AM,11/5/2020 8:00:00 PM,RFC,MIDATL,BC,BC,3157.543,True
11/6/2020 2:00:00 AM,11/5/2020 9:00:00 PM,RFC,MIDATL,BC,BC,2997.351,True
11/6/2020 3:00:00 AM,11/5/2020 10:00:00 PM,RFC,MIDATL,BC,BC,2809.834,True
11/6/2020 4:00:00 AM,11/5/2020 11:00:00 PM,RFC,MIDATL,BC,BC,2633.178,True
11/6/2020 5:00:00 AM,11/6/2020 12:00:00 AM,RFC,MIDATL,BC,BC,2493.196,True
11/6/2020 6:00:00 AM,11/6/2020 1:00:00 AM,RFC,MIDATL,BC,BC,2430.074,True
11/6/2020 7:00:00 AM,11/6/2020 2:00:00 AM,RFC,MIDATL,BC,BC,2400.147,True
11/6/2020 8:00:00 AM,11/6/2020 3:00:00 AM,RFC,MIDATL,BC,BC,2401.244,True
11/6/2020 9:00:00 AM,11/6/2020 4:00:00 AM,RFC,MIDATL,BC,BC,2463.528,True
11/6/2020 10:00:00 AM,11/6/2020 5:00:00 AM,RFC,MIDATL,BC,BC,2642.481,True
11/6/2020 11:00:00 AM,11/6/2020 6:00:00 AM,RFC,MIDATL,BC,BC,2895.726,True
11/6/2020 12:00:00 PM,11/6/2020 7:00:00 AM,RFC,MIDATL,BC,BC,3056.617,True
11/6/2020 1:00:00 PM,11/6/2020 8:00:00 AM,RFC,MIDATL,BC,BC,3133.062,True
11/6/2020 2:00:00 PM,11/6/2020 9:00:00 AM,RFC,MIDATL,BC,BC,3083.590,True
11/6/2020 3:00:00 PM,11/6/2020 10:00:00 AM,RFC,MIDATL,BC,BC,2967.431,True
11/6/2020 4:00:00 PM,11/6/2020 11:00:00 AM,RFC,MIDATL,BC,BC,2944.315,True
11/6/2020 5:00:00 PM,11/6/2020 12:00:00 PM,RFC,MIDATL,BC,BC,2952.025,True
11/6/2020 6:00:00 PM,11/6/2020 1:00:00 PM,RFC,MIDATL,BC,BC,2959.719,True
11/6/2020 7:00:00 PM,11/6/2020 2:00:00 PM,RFC,MIDATL,BC,BC,2997.638,True
11/6/2020 8:00:00 PM,11/6/2020 3:00:00 PM,RFC,MIDATL,BC,BC,3030.226,True
11/6/2020 9:00:00 PM,11/6/2020 4:00:00 PM,RFC,MIDATL,BC,BC,3084.656,True
11/6/2020 10:00:00 PM,11/6/2020 5:00:00 PM,RFC,MIDATL,BC,BC,3245.132,True
11/6/2020 11:00:00 PM,11/6/2020 6:00:00 PM,RFC,MIDATL,BC,BC,3251.041,True
11/7/2020 12:00:00 AM,11/6/2020 7:00:00 PM,RFC,MIDATL,BC,BC,3145.660,True
11/7/2020 1:00:00 AM,11/6/2020 8:00:00 PM,RFC,MIDATL,BC,BC,3028.863,True
11/7/2020 2:00:00 AM,11/6/2020 9:00:00 PM,RFC,MIDATL,BC,BC,2902.062,True
11/7/2020 3:00:00 AM,11/6/2020 10:00:00 PM,RFC,MIDATL,BC,BC,2751.108,True
11/7/2020 4:00:00 AM,11/6/2020 11:00:00 PM,RFC,MIDATL,BC,BC,2600.763,True
11/7/2020 5:00:00 AM,11/7/2020 12:00:00 AM,RFC,MIDATL,BC,BC,2483.696,True
11/7/2020 6:00:00 AM,11/7/2020 1:00:00 AM,RFC,MIDATL,BC,BC,2407.971,True
11/7/2020 7:00:00 AM,11/7/2020 2:00:00 AM,RFC,MIDATL,BC,BC,2365.661,True
11/7/2020 8:00:00 AM,11/7/2020 3:00:00 AM,RFC,MIDATL,BC,BC,2349.557,True
11/7/2020 9:00:00 AM,11/7/2020 4:00:00 AM,RFC,MIDATL,BC,BC,2386.420,True
11/7/2020 10:00:00 AM,11/7/2020 5:00:00 AM,RFC,MIDATL,BC,BC,2488.106,True
11/7/2020 11:00:00 AM,11/7/2020 6:00:00 AM,RFC,MIDATL,BC,BC,2612.358,True
11/7/2020 12:00:00 PM,11/7/2020 7:00:00 AM,RFC,MIDATL,BC,BC,2694.595,True
11/7/2020 1:00:00 PM,11/7/2020 8:00:00 AM,RFC,MIDATL,BC,BC,2749.880,True
11/7/2020 2:00:00 PM,11/7/2020 9:00:00 AM,RFC,MIDATL,BC,BC,2740.290,True
11/7/2020 3:00:00 PM,11/7/2020 10:00:00 AM,RFC,MIDATL,BC,BC,2727.783,True
11/7/2020 4:00:00 PM,11/7/2020 11:00:00 AM,RFC,MIDATL,BC,BC,2725.996,True
11/7/2020 5:00:00 PM,11/7/2020 12:00:00 PM,RFC,MIDATL,BC,BC,2742.157,True
11/7/2020 6:00:00 PM,11/7/2020 1:00:00 PM,RFC,MIDATL,BC,BC,2770.414,True
11/7/2020 7:00:00 PM,11/7/2020 2:00:00 PM,RFC,MIDATL,BC,BC,2789.963,True
11/7/2020 8:00:00 PM,11/7/2020 3:00:00 PM,RFC,MIDATL,BC,BC,2835.827,True
11/7/2020 9:00:00 PM,11/7/2020 4:00:00 PM,RFC,MIDATL,BC,BC,2907.298,True
11/7/2020 10:00:00 PM,11/7/2020 5:00:00 PM,RFC,MIDATL,BC,BC,3085.821,True
11/7/2020 11:00:00 PM,11/7/2020 6:00:00 PM,RFC,MIDATL,BC,BC,3098.023,True
11/8/2020 12:00:00 AM,11/7/2020 7:00:00 PM,RFC,MIDATL,BC,BC,3031.551,True
11/8/2020 1:00:00 AM,11/7/2020 8:00:00 PM,RFC,MIDATL,BC,BC,2916.416,True
11/8/2020 2:00:00 AM,11/7/2020 9:00:00 PM,RFC,MIDATL,BC,BC,2827.268,True
11/8/2020 3:00:00 AM,11/7/2020 10:00:00 PM,RFC,MIDATL,BC,BC,2693.363,True
11/8/2020 4:00:00 AM,11/7/2020 11:00:00 PM,RFC,MIDATL,BC,BC,2556.829,True
11/8/2020 5:00:00 AM,11/8/2020 12:00:00 AM,RFC,MIDATL,BC,BC,2434.783,True
11/8/2020 6:00:00 AM,11/8/2020 1:00:00 AM,RFC,MIDATL,BC,BC,2353.724,True
11/8/2020 7:00:00 AM,11/8/2020 2:00:00 AM,RFC,MIDATL,BC,BC,2316.007,True
11/8/2020 8:00:00 AM,11/8/2020 3:00:00 AM,RFC,MIDATL,BC,BC,2296.155,True
11/8/2020 9:00:00 AM,11/8/2020 4:00:00 AM,RFC,MIDATL,BC,BC,2313.335,True
11/8/2020 10:00:00 AM,11/8/2020 5:00:00 AM,RFC,MIDATL,BC,BC,2386.726,True
11/8/2020 11:00:00 AM,11/8/2020 6:00:00 AM,RFC,MIDATL,BC,BC,2474.977,True
11/8/2020 12:00:00 PM,11/8/2020 7:00:00 AM,RFC,MIDATL,BC,BC,2542.187,True
11/8/2020 1:00:00 PM,11/8/2020 8:00:00 AM,RFC,MIDATL,BC,BC,2604.305,True
11/8/2020 2:00:00 PM,11/8/2020 9:00:00 AM,RFC,MIDATL,BC,BC,2646.155,True
11/8/2020 3:00:00 PM,11/8/2020 10:00:00 AM,RFC,MIDATL,BC,BC,2675.746,True
11/8/2020 4:00:00 PM,11/8/2020 11:00:00 AM,RFC,MIDATL,BC,BC,2720.668,True
11/8/2020 5:00:00 PM,11/8/2020 12:00:00 PM,RFC,MIDATL,BC,BC,2779.287,True
11/8/2020 6:00:00 PM,11/8/2020 1:00:00 PM,RFC,MIDATL,BC,BC,2835.558,True
11/8/2020 7:00:00 PM,11/8/2020 2:00:00 PM,RFC,MIDATL,BC,BC,2875.698,True
11/8/2020 8:00:00 PM,11/8/2020 3:00:00 PM,RFC,MIDATL,BC,BC,2927.657,True
11/8/2020 9:00:00 PM,11/8/2020 4:00:00 PM,RFC,MIDATL,BC,BC,3022.778,True
11/8/2020 10:00:00 PM,11/8/2020 5:00:00 PM,RFC,MIDATL,BC,BC,3241.353,True
11/8/2020 11:00:00 PM,11/8/2020 6:00:00 PM,RFC,MIDATL,BC,BC,3258.348,True
11/9/2020 12:00:00 AM,11/8/2020 7:00:00 PM,RFC,MIDATL,BC,BC,3165.920,True
11/9/2020 1:00:00 AM,11/8/2020 8:00:00 PM,RFC,MIDATL,BC,BC,3053.642,True
11/9/2020 2:00:00 AM,11/8/2020 9:00:00 PM,RFC,MIDATL,BC,BC,2889.934,True
11/9/2020 3:00:00 AM,11/8/2020 10:00:00 PM,RFC,MIDATL,BC,BC,2701.863,True
11/9/2020 4:00:00 AM,11/8/2020 11:00:00 PM,RFC,MIDATL,BC,BC,2511.154,True
11/9/2020 5:00:00 AM,11/9/2020 12:00:00 AM,RFC,MIDATL,BC,BC,2384.072,True
11/9/2020 6:00:00 AM,11/9/2020 1:00:00 AM,RFC,MIDATL,BC,BC,2308.975,True
11/9/2020 7:00:00 AM,11/9/2020 2:00:00 AM,RFC,MIDATL,BC,BC,2261.851,True
11/9/2020 8:00:00 AM,11/9/2020 3:00:00 AM,RFC,MIDATL,BC,BC,2259.689,True
11/9/2020 9:00:00 AM,11/9/2020 4:00:00 AM,RFC,MIDATL,BC,BC,2329.209,True
11/9/2020 10:00:00 AM,11/9/2020 5:00:00 AM,RFC,MIDATL,BC,BC,2492.841,True
11/9/2020 11:00:00 AM,11/9/2020 6:00:00 AM,RFC,MIDATL,BC,BC,2743.767,True
11/9/2020 12:00:00 PM,11/9/2020 7:00:00 AM,RFC,MIDATL,BC,BC,2917.905,True
11/9/2020 1:00:00 PM,11/9/2020 8:00:00 AM,RFC,MIDATL,BC,BC,2972.677,True
11/9/2020 2:00:00 PM,11/9/2020 9:00:00 AM,RFC,MIDATL,BC,BC,2960.323,True
11/9/2020 3:00:00 PM,11/9/2020 10:00:00 AM,RFC,MIDATL,BC,BC,2953.179,True
11/9/2020 4:00:00 PM,11/9/2020 11:00:00 AM,RFC,MIDATL,BC,BC,3018.291,True
11/9/2020 5:00:00 PM,11/9/2020 12:00:00 PM,RFC,MIDATL,BC,BC,3081.608,True
11/9/2020 6:00:00 PM,11/9/2020 1:00:00 PM,RFC,MIDATL,BC,BC,3125.532,True
11/9/2020 7:00:00 PM,11/9/2020 2:00:00 PM,RFC,MIDATL,BC,BC,3165.299,True
11/9/2020 8:00:00 PM,11/9/2020 3:00:00 PM,RFC,MIDATL,BC,BC,3197.473,True
11/9/2020 9:00:00 PM,11/9/2020 4:00:00 PM,RFC,MIDATL,BC,BC,3240.767,True
11/9/2020 10:00:00 PM,11/9/2020 5:00:00 PM,RFC,MIDATL,BC,BC,3432.823,True
11/9/2020 11:00:00 PM,11/9/2020 6:00:00 PM,RFC,MIDATL,BC,BC,3437.651,True
11/10/2020 12:00:00 AM,11/9/2020 7:00:00 PM,RFC,MIDATL,BC,BC,3322.605,True
11/10/2020 1:00:00 AM,11/9/2020 8:00:00 PM,RFC,MIDATL,BC,BC,3179.532,True
11/10/2020 2:00:00 AM,11/9/2020 9:00:00 PM,RFC,MIDATL,BC,BC,2992.803,True
11/10/2020 3:00:00 AM,11/9/2020 10:00:00 PM,RFC,MIDATL,BC,BC,2773.023,True
11/10/2020 4:00:00 AM,11/9/2020 11:00:00 PM,RFC,MIDATL,BC,BC,2571.529,True
11/10/2020 5:00:00 AM,11/10/2020 12:00:00 AM,RFC,MIDATL,BC,BC,2421.042,True
11/10/2020 6:00:00 AM,11/10/2020 1:00:00 AM,RFC,MIDATL,BC,BC,2321.920,True
11/10/2020 7:00:00 AM,11/10/2020 2:00:00 AM,RFC,MIDATL,BC,BC,2277.327,True
11/10/2020 8:00:00 AM,11/10/2020 3:00:00 AM,RFC,MIDATL,BC,BC,2275.527,True
11/10/2020 9:00:00 AM,11/10/2020 4:00:00 AM,RFC,MIDATL,BC,BC,2329.134,True
11/10/2020 10:00:00 AM,11/10/2020 5:00:00 AM,RFC,MIDATL,BC,BC,2488.224,True
11/10/2020 11:00:00 AM,11/10/2020 6:00:00 AM,RFC,MIDATL,BC,BC,2723.418,True
11/10/2020 12:00:00 PM,11/10/2020 7:00:00 AM,RFC,MIDATL,BC,BC,2894.319,True
11/10/2020 1:00:00 PM,11/10/2020 8:00:00 AM,RFC,MIDATL,BC,BC,2957.999,True
11/10/2020 2:00:00 PM,11/10/2020 9:00:00 AM,RFC,MIDATL,BC,BC,2927.407,True
11/10/2020 3:00:00 PM,11/10/2020 10:00:00 AM,RFC,MIDATL,BC,BC,2957.677,True
11/10/2020 4:00:00 PM,11/10/2020 11:00:00 AM,RFC,MIDATL,BC,BC,3029.308,True
11/10/2020 5:00:00 PM,11/10/2020 12:00:00 PM,RFC,MIDATL,BC,BC,3108.571,True
11/10/2020 6:00:00 PM,11/10/2020 1:00:00 PM,RFC,MIDATL,BC,BC,3147.803,True
11/10/2020 7:00:00 PM,11/10/2020 2:00:00 PM,RFC,MIDATL,BC,BC,3170.217,True
11/10/2020 8:00:00 PM,11/10/2020 3:00:00 PM,RFC,MIDATL,BC,BC,3217.535,True
11/10/2020 9:00:00 PM,11/10/2020 4:00:00 PM,RFC,MIDATL,BC,BC,3271.544,True
11/10/2020 10:00:00 PM,11/10/2020 5:00:00 PM,RFC,MIDATL,BC,BC,3448.318,True
11/10/2020 11:00:00 PM,11/10/2020 6:00:00 PM,RFC,MIDATL,BC,BC,3473.569,True
11/11/2020 12:00:00 AM,11/10/2020 7:00:00 PM,RFC,MIDATL,BC,BC,3367.723,True
11/11/2020 1:00:00 AM,11/10/2020 8:00:00 PM,RFC,MIDATL,BC,BC,3224.310,True
11/11/2020 2:00:00 AM,11/10/2020 9:00:00 PM,RFC,MIDATL,BC,BC,3038.323,True
11/11/2020 3:00:00 AM,11/10/2020 10:00:00 PM,RFC,MIDATL,BC,BC,2822.536,True
11/11/2020 4:00:00 AM,11/10/2020 11:00:00 PM,RFC,MIDATL,BC,BC,2617.319,True
11/11/2020 5:00:00 AM,11/11/2020 12:00:00 AM,RFC,MIDATL,BC,BC,2448.457,True
11/11/2020 6:00:00 AM,11/11/2020 1:00:00 AM,RFC,MIDATL,BC,BC,2353.409,True
11/11/2020 7:00:00 AM,11/11/2020 2:00:00 AM,RFC,MIDATL,BC,BC,2298.711,True
11/11/2020 8:00:00 AM,11/11/2020 3:00:00 AM,RFC,MIDATL,BC,BC,2276.287,True
11/11/2020 9:00:00 AM,11/11/2020 4:00:00 AM,RFC,MIDATL,BC,BC,2326.691,True
11/11/2020 10:00:00 AM,11/11/2020 5:00:00 AM,RFC,MIDATL,BC,BC,2461.796,True
11/11/2020 11:00:00 AM,11/11/2020 6:00:00 AM,RFC,MIDATL,BC,BC,2689.985,True
11/11/2020 12:00:00 PM,11/11/2020 7:00:00 AM,RFC,MIDATL,BC,BC,2892.290,True
11/11/2020 1:00:00 PM,11/11/2020 8:00:00 AM,RFC,MIDATL,BC,BC,3075.535,True
11/11/2020 2:00:00 PM,11/11/2020 9:00:00 AM,RFC,MIDATL,BC,BC,3189.997,True
11/11/2020 3:00:00 PM,11/11/2020 10:00:00 AM,RFC,MIDATL,BC,BC,3270.914,True
